,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
3431,Tampering With A Vehicle,Del Sol Leasing Office,3/14/2015,2015‐0398,3/14/2015,5:06 AM,"Courtesy report for San Diego Police, RSO observed suspicious person attempt to break into vehicle by breaking window, estimated damage, $250.00",Report Taken
3432,Security Alarm,Student Services Center,3/14/2015,1503140009,3/14/2015,7:18 AM,,False Alarm
3433,Assist Other Agency,Spanos Athletic Training Faciltiy,3/14/2015,1503140015,3/14/2015,11:45 AM,"Per San Diego Police, citizen requesting contact regarding a past domestic violence incident that occurred in El Cajon, CA",Unable To Locate
3434,Security Alarm,Groundworks Books,3/14/2015,1503140017,3/14/2015,11:59 AM,,
3435,Illegal Parking,Lot 309,3/14/2015,1503140027,3/14/2015,1:21 PM,,Information Only
3436,Illegal Parking,1 Miramar Building 1,3/14/2015,1503140029,3/14/2015,2:01 PM,,Cited
3437,Illegal Parking,1 Miramar Building 3,3/14/2015,1503140030,3/14/2015,2:20 PM,,Cited
3438,Injury,Spanos Athletic Training Facility,3/14/2015,1503140032,3/14/2015,2:27 PM,Adult male injured elbow,Transported To Hospital
3439,Signal Light Malfunction,Regents Rd/Regents Park Row,3/14/2015,150314003,3/14/2015,2:37 PM,,Information Only
3440,Traffic Hazard,North Torrey Pines Rd/Revelle College Dr,3/14/2015,1503140037,3/14/2015,3:29 PM,"Tree down in roadway, blockin traffic",Information Only
3441,Citizen Flagdown,Lebon Dr/Nobel Dr,3/14/2015,1503140040,3/14/2015,3:52 PM,Found property,Information Only
3442,Security Alarm,Groundworks Books,3/14/2015,1503140044,3/14/2015,5:22 PM,,False Alarm
3443,Citizen Flagdown,Sixth College Apartments,3/14/2015,1503140047,3/14/2015,5:56 PM,Ticket sign off,Information  Only
3444,Security Alarm,Price Center Box Office,3/14/2015,1503140050,3/14/2015,6:34 PM,,False Alarm
3445,Citizen Flagdown,Osler Ln,3/14/2015,1503140058,3/14/2015,8:27 PM,,Information Only
3446,Suspicious Person,Tamarack Apartments,3/14/2015,2015‐03999,3/14/2015,8:41 PM,Report of male transient with no pants on,Stay Away Order Issued
3447,Bicyclist Stop,Gilman Parking Structure,3/14/2015,1503140062,3/14/2015,8:41 PM,,Cited
3448,Alcohol Contact,Porters Pub,3/14/2015,2015‐0400,3/14/2015,9:15 PM,Adult male publicly intoxicated,Transported To Detox
3449,Alcohol Contact,Lot 604,3/14/2015,2015‐0401,3/14/2015,9:52 PM,"2 Adults transported to detox for public intoxication, 1 juvenile cited for minor consuming alcohol and released to older sibling",2 Transported To Detox/1 Juvenile Citation
3450,Fire Alarm,Structural & Material Engineering,3/14/2015,1503140069,3/14/2015,10:17 PM,Heat sensor in mechanical room,Referred To Other Agency‐Facilities Management
3451,Disturbance ‐ Fight,Porters Pub,3/14/2015,2015‐0402,3/14/2015,10:30 PM,Battery with serious injury; victim was punched/battered in the head causing him to lose,Transported To Hospital
3452,Fire Alarm,The Village West Building 1,3/14/2015,1503140071,3/14/2015,10:40 PM,,False Alarm
3453,Person Down,Stonehenge,3/14/2015,1503140072,3/14/2015,10:52 PM,Subject found in grass,Field Interview
3454,Marijuana Contact,Gilman Dr/Mandeville Ln,3/14/2015,2015‐0403,3/14/2015,11:52 PM,Adult female in possession of marijuana under 28.5 grams,"Closed By Citation, Adult"
3455,Quiet Hours Contact,The Village East Building 6,3/14/2015,1503140076,3/14/2015,11:48 PM,,Unable To Locate
3456,Noise Disturbance,Stewart Hall,3/19/2015,1503190001,3/19/2015,12:33 AM,Someone playing flute loudly,Will Cooperate
3457,Noise Disturbance,Stewart Hall,3/19/2015,1503190002,3/19/2015,12:35 AM,,Will Cooperate
3458,Marijuana Contact,Tioga Hall,3/19/2015,1503190003,3/19/2015,3:54 AM,,RSO Report Taken
3459,Suspicious Person,Music Building,3/19/2015,1503190022,3/19/2015,10:31 AM,,Unable To Locate
3460,Illegal Parking,Lot 206,3/19/2015,1503190030,3/19/2015,12:45 PM,,Cited
3461,Suspicious Circumstances,The Village East‐Bistro,3/19/2015,1503190031,3/19/2015,1:04 AM,Car jack inside of U‐Lock,Information Only
3462,Hit & Run ‐ No Injuries,Lot 510,3/19/2015,2015‐0427,3/19/2015,7:00 AM‐1:00 PM,,Report Taken
3463,Bicyclist Stop,Lyman Ln/Voigt Dr,3/19/2015,1503190035,3/19/2015,1:50 PM,,Verbal Warning Issued
3464,Bicyclist Stop,North Mesa Apartments,3/19/2015,1503190040,3/19/2015,4:09 PM,,Verbal Warning Issued
3465,Collision With Injury,Central Mesa Apartments,3/19/2015,2015‐0428,3/19/2015,5:10 PM,,Report Taken
3466,Ticket Sign Off,UCSD Police Department,3/19/2015,1503190046,3/19/2015,6:04 PM,,Information Only
3467,Hit & Run ‐  No  Injuries,Lot 502,3/19/2015,1503190051,3/19/2015,10:30 AM‐6:30 PM,,Report Taken
3468,Bicyclist Stop,Voigt Dr/Equality Ln,3/19/2015,1503190053,3/19/2015,7:27 PM,,Cited
3469,Suspicious Person,Gilman Dr/Voigt Dr,3/19/2015,1503190054,3/19/2015,7:53 PM,,Checks OK
3470,Suspicious Package,Hopkins Parking Structure,3/19/2015,1503190055,3/19/2015,9:12 PM,,Checks OK
3471,Alcohol Contact,Earth Hall South,3/19/2015,1503190057,3/19/2015,11:21 PM,,Information Only
3472,Citizen Contact,The Village West Building 5,3/19/2015,1503190059,3/19/2015,11:40 PM,Smoking violation,Information Only
3473,Quiet Hours Contact,Meteor Hall,3/12/2015,1503120001,3/12/2015,12:48 AM,,Information Only
3474,Security Alarm,Faculty Club,3/12/2015,1503120005,3/12/2015,1:30 AM,,False Alarm
3475,Noise Disturbance,Marshall Apartments East,3/12/2015,1503120006,3/12/2015,2:11 AM,Loud games,Will Cooperate
3476,Suspicious Circumstances,Voigt Dr/Lyman Ln,3/12/2015,1503120009,3/12/2015,2:57 AM,Possible camera taped on stop sign,Checks OK
3477,Security Alarm,Leichtag Biomedical,3/12/2015,1503120020,3/12/2015,7:39 AM,,False Alarm
3478,Bicyclist Stop,Lot 302,3/12/2015,1503120026,3/12/2015,7:54 AM,,Written Warning Issued
3479,Skateboard Stop,Cashiers Office,3/12/2015,1503120043,3/12/2015,9:15 AM,,Verbal Warning Issued
3480,Petty Theft ‐ Bicycle,North Mesa Apartments,3/12/2015,1503120046,3/12/2015,9:55 AM,,Bicycle Recovered
3481,Lost Property,Foodworx,3/12/2015,1503120047,3/12/2015,10:01 AM,Found wallet,Owner Notified
3482,Security Alarm,Student Services Center,3/12/2015,1503120064,3/12/2015,4:11 PM,,False Alarm
3483,Welfare Check,North Mesa Apartments,3/12/2015,1503120065,3/12/2015,4:16 PM,Student hasn't responded to attempted contacts by Grad studies and faculty member for 2 weeks,Cancelled Before Dispatched
3484,Suspicious Person,Library Walk,3/12/2015,1503120066,3/12/2015,4:33 PM,,Field Interview
3485,Fire Alarm,Structural & Material Engineering,3/12/2015,1503120068,3/12/2015,5:02 PM,,False Alarm
3486,Suspicious Person,Price Center,3/12/2015,2015‐0387,3/12/2015,8:44 PM,Transient attempted to steal sweater,Stay Away Order Issued
3487,Citizen Flagdown,Price Center,3/12/2015,1503120076,3/12/2015,8:53 PM,Citizen needed help locating vehicle,Information Only
3488,Alcohol Contact,The Village East Building 1,3/12/2015,1503120078,3/12/2015,10:58 PM,,Information Only
3489,Illegal Parking,I House Basketball Courts,3/12/2015,1503120079,3/12/2015,11:03 PM,,Information Only
3490,Noise Disturbance,Argo Hall,3/7/2015,1503070002,3/7/2015,12:11 AM,,Quiet On Arrival
3491,Citizen Contact,The Village West Building 1,3/7/2015,1503070006,3/7/2015,1:12 AM,Resident advisor requesting assistance with party,RSO Report Taken
3492,Suspicious Person,Tioga Hall,3/7/2015,1503070009,3/7/2015,3:16 AM,,Gone On Arrival
3493,Illegal Camping,Lot 207,3/7/2015,1503070012,3/7/2015,3:38 AM,Male sleeping in van near,Field Interview
3494,Citizen Flagdown,Mobil Station,3/7/2015,1503070014,3/7/2015,5:57 AM,Question regarding bag of clothing,Information Only
3495,Medical Aid,Europe Hall,3/7/2015,1503070017,3/7/2015,8:54 AM,Young adult female experiencing stomach pains and nausea,Transported To Hospital
3496,Hit & Run ‐ No Injuries,1 Miramar Street,3/7/2015,1503070018,3/7/2015,9:18 AM,,Information Only
3497,Citizen Flagdown,Lot 401,3/7/2015,1503070019,3/7/2015,10:20 AM,Vehicle escorted,Information Only
3498,Lost Property,UCSD Police Department,3/7/2015,1503070024,3/7/2015,11:23 AM,Found wallet,Information Only
3499,Skateboard Stop,Price Center,3/7/2015,1503070032,3/7/2015,2:34 PM,,Field Interview
3500,Citizen Contact,The Village East Building 5,3/7/2015,1503070033,3/7/2015,2:35 PM,"Roommate dispute, reporting party believes someone put soap in his soda",Referred To Assistant Resident Dean
3501,Suspicious Vehicle,VA Hospital,3/7/2015,1503070034,3/7/2015,2:55 PM,,Checks OK
3502,Illegal Parking,Myers Dr,3/7/2015,1503070039,3/7/2015,4:56 PM,,Information Only
3503,Illegal Parking,1 Miramar Building 2,3/7/2015,1503070046,3/7/2015,8:28 PM,,Information Only
3504,Alcohol Contact,The Village East Building 4,3/7/2015,1503070048,3/7/2015,9:07 PM,Student cited for minor consuming alcohol,"Closed By Citation, Adult"
3505,Citizen Contact,Illegal Parking,3/7/2015,1503070057,3/7/2015,10:54 PM,,Cited
3506,Disturbance ‐ Party,Lebon Dr,3/7/2015,1503070058,3/7/2015,11:03 PM,,Will Cooperate
3507,Drunk In Public,Villa La Jolla Dr,3/7/2015,2015‐0352,3/7/2015,11:16 PM,Report of intoxicated male passed out along sidewalk,Transported To Hospital
3508,Disturbance ‐ Party,1 Miramar Building 3,3/7/2015,1503070062,3/7/2015,11:48 PM,,Will Cooperate
3509,Security Alarm,University House,3/27/2015,1503270009,3/27/2015,7:50 AM,,False Alarm
3510,Security Alarm,Engineering Building Unit 1,3/27/2015,1503270012,3/27/2015,8:26 AM,,False Alarm
3511,Security Alarm,EBU1,3/27/2015,1503270024,3/27/2015,10:00 AM,,False Alarm
3512,Ticket Sign Off,UCSD Police Department,3/27/2015,1503270026,3/27/2015,10:05 AM,,Cancelled After Dispatched
3513,Information,Cliffridge Avenue,3/27/2015,1503270033,3/27/2015,8:50 AM,Adult male possibly resembling reported missing person came to reporting party's door asking for house painting job,Gone On Arrival
3514,Information,Lot 002,3/27/2015,1503270039,3/27/2015,12:47 PM,Woman ran into Del Mar Village Merchant and left suspicious note,Information Only
3515,Information,Lot 751,3/27/2015,1503270040,3/27/2015,10:30 AM,Witness reporting Hit & Run,Information Only
3516,Non Injury Accident,VA Hospital,3/27/2015,1503270044,3/26/2015,Unknown,VA golf cart vs. other vehicle,Information Only
3517,Petty Theft,Rebecca & John Moores Cancer Center,3/27/2015,1503270048,3/27/2015,3:31 PM,"Report of possible stolen wallet, security guard said they had found wallet and turned into another employee but wallet is unable to be located",Information Only
3518,Information,La Jolla Del Sol Apartments,3/27/2015,1503270051,3/27/2015,4:20 PM,Found bicycle,Information Only
3519,Illegal Parking,Blacks Beach Gate,3/27/2015,1503270057,3/27/2015,5:03 PM,,Information Only
3520,Security Alarm,Geisel Library,3/27/2015,1503270064,3/27/2015,5:42 PM,,False Alarm
3521,Traffic Stop,La Jolla Village Dr/Interstate 5,3/27/2015,1503270064,3/27/2015,6:41 PM,,Closed By Adult Arrest
3522,Lost Property,Gilman Dr/Myers Dr,3/27/2015,1503270076,3/27/2015,7:51 PM,Report of keys left on bus bench,Gone On Arrival
3523,Illegal Camping,Isaacs Hall,3/27/2015,1503270082,3/27/2015,10:38 PM,,Field Interview
3524,Suspicious Vehicle,Doyle Park,3/27/2015,1503270085,3/27/2015,11:06 PM,,Field Interview
3525,Suspicious Vehicle,Robert Paine Center,3/20/2015,1503200001,3/20/2015,12:17 AM,,Checks OK
3526,Citizen Contact,Warren Shuttle Shop,3/20/2015,1503200004,3/20/2015,1:30 AM,Directions needed,Information Only
3527,Quiet Hours Contact,Goldberg Hall,3/20/2015,1503200006,3/20/2015,1:49 AM,,Information Only
3528,Noise Disturbance,1 Miramar Building 1,3/20/2015,1503200014,3/20/2015,3:56 AM,,Quiet On Arrival
3529,Suspicious Vehicle,Cuzco Hall,3/20/2015,1503200016,3/20/2015,4:42 AM,,Checks OK
3530,Illegal Parking,Lot 701,3/20/2015,1503200026,3/20/2015,7:58 AM,,Information Only
3531,Information,North Torrey Pines Rd/Genesee Ave,3/20/2015,1503200035,3/20/2015,8:46 AM,Report of vehicle swerving and driving at high rate of speed,Information Only
3532,Illegal Parking,1 Miramar Building 5,3/20/2015,1503200041,3/20/2015,9:54 AM,,Cited
3533,911 Hang‐Up From Payphone,Birch Admissions,3/20/2015,1503200044,3/20/2015,11:36 AM,,Checks OK
3534,Fire Alarm,Natural Sciences Building,3/20/2015,1503200045,3/20/2015,11:40 AM,,False Alarm
3535,Incomplete Phone Call/911 Hang‐Up,Parking Office,3/20/2015,1503200051,3/20/2015,12:56 PM,,Cancelled After Dispatched
3536,Incomplete Wireless 911,Main Gym,3/20/2015,1503200055,3/20/2015,2:20 PM,,Cancelled Before Dispatched
3537,Attempted Vehicle Burglary,Lot 704,3/20/2015,2015‐0430,3/20/2015,1:00 PM‐2:20 PM,,Report Taken
3538,Security Alarm,Black Resource Center,3/20/2015,1503200062,3/20/2015,3:16 PM,,False Alarm
3539,Citizen Contact,Groundworks,3/20/2015,1503200063,3/20/2015,3:31 PM,Security alarm,Information Only
3540,Lost Property,UCSD Police Department,3/20/2015,1503200064,3/20/2015,3:58 PM,Report of lost passport,Information Only
3541,Security Alarm,Isaacs Hall,3/20/2015,1503200078,3/20/2015,6:01 PM,,False Alarm
3542,Quiet Hours Contact,The Village Building 7,3/20/2015,1503200083,3/20/2015,9:50 PM,,Information Only
3543,Information,Lot 705,3/20/2015,1503200085,3/20/2015,10:09 PM,Party bus pick up,Information Only
3544,Alcohol Contact,Pangea Parking Structure,3/20/2015,1503200086,3/20/2015,10:13 PM,,Checks OK
3545,Suspicious Person,Hopkins Parking Structure,3/20/2015,1503200088,3/20/2015,10:20 PM,,Information Only
3546,Suspicious Person,Tenaya Hall,3/20/2015,1503200089,3/20/2015,10:21 PM,,Information Only
3547,Suspicious Person,Marshall Apartments West,3/20/2015,1503200091,3/20/2015,10:32 PM,,Field Interview
3548,Smoke Check,The Village Building 1,3/20/2015,1503200095,3/20/2015,10:57 PM,,Information Only
3549,Alcohol Contact,Village Place & Market,3/20/2015,1503200097,3/20/205,11:07 PM,,Information Only
3550,Quiet Hours Contact,The Village Building 3,3/20/2015,1503200098,3/20/2015,11:20 PM,,Information Only
3551,Noise Disturbance,The Village Building 2,3/20/2015,1503200099,3/20/2015,11:24 PM,,Will Cooperate
3552,Quiet Hours Contact,The Village Building 2,3/20/2015,1503200100,3/20/2015,11:37 PM,,Information Only
3553,Noise Disturbance,Central Mesa Apartments,3/20/2015,1503200101,3/20/2015,11:38 PM,,Will Cooperate
3554,Burglary,Black Hall,3/20/2015,1503200102,3/20/2015,11:51 PM,Report of possible burglary,Checks OK
3555,Petty Theft,UCSD Campus,3/20/2015,2015-0441,3/19/2015 - 3/20/2015,8:00 AM - 9:00 AM,"Stolen wallet, loss $100.00",Online Report
3556,Alcohol Contact,Argo Hall,3/15/2015,1503150005,3/15/2015,12:58 AM,Subject cited for possession of fake id to buy alcohol,"Closed By Citation, Adult"
3557,Tamper With Fire Alarm,Sixth College Apartments,3/15/2015,2015‐0404,3/15/2015,3:15 AM,Fire pull station activated in absence of fire,Report Taken
3558,Suspicious Person,North Torrey Pines Rd,3/15/2015,1503150012,3/15/2015,4:38 AM,Male sleeping at bus stop,Checks OK
3559,Welfare Check,Mobil Station,3/15/2015,1503150015,3/15/2015,5:27 AM,"Two subjects sleeping inside vehicle, 1 adult male cited for possession of marijuana while driving",Cited
3560,Security Alarm,Preuss School,3/15/2015,1503150019,3/15/2015,9:04 AM,,False Alarm
3561,Clery Incident Report,"Pacific Beach, San Diego, CA",3/15/2015,,3/14/2015,5:50 PM,Report of inappropriate touching,Clery Report
3562,Gas/Water/Sewer Leak,RIMAC,3/15/2015,1503150027,3/15/2015,11:11 AM,Odor of gas in the area,Information Only
3563,Citizen Flagdown,Lot 510,3/15/2015,1503150028,3/15/2015,11:16 AM,Vehicle escort to Birch Aquarium,Information Only
3564,Bicyclist Stop,Canyonview Pool,3/15/2015,1503150029,3/15/2015,11:21 AM,,Verbal Warning Issued
3565,Incomplete Wireless 911 Call,Lyman Ln/Artists Ln,3/15/2015,1503150034,3/15/2015,1:43 PM,,Checks OK
3566,Vandalism To Vehicle,Pangea Parking Structure,3/15/2015,2015‐0407,6/15/2015,Unknown‐3:30 PM,Estimated damage $100.00,Report Taken
3567,Burglary To Vehicle,Lot 502,3/15/2015,2015‐0408,3/15/2015,1:15 PM‐2:15 PM,Amount of loss being assessed,Report Taken
3568,Security Alarm,UCTR 110,3/15/2015,1503150038,3/15/2015,4:19 PM,,False Alarm
3569,Disturbance ‐ Psych Subject,Thornton Hospital,3/15/2015,1503150042,3/15/2015,4:37 PM,,Cancelled After Dispatched
3570,Illegal Parking,Lot 208,3/15/2015,1503150043,3/15/2015,5:23 PM,,Unfounded
3571,Illegal Parking,1 Miramar Building 3,3/15/2015,1503150044,3/15/2015,5:28 PM,,Cited
3572,Welfare Check,General Store,3/15/2015,150350048,3/15/2015,7:47 PM,Medical alarm from outside company,Cancelled After Dispatched
3573,Disturbance ‐ Domestic Violence,Coast Apartments,3/15/2015,1503150051,3/15/2015,8:35 PM,Report of verbal argument inside vehicle,Unable To Locate
3574,Suspicious Person,Lot 206,3/15/2015,1503150056,3/15/2015,9:23 PM,,Information Only
3575,Suspicious Person,Central Mesa Apartments,3/15/2015,1503150060,3/15/2015,11:38 PM,,Field Interview
3576,Petty Theft ‐  Bicycle,International Relations/Pacific Studies Library,3/15/2015,2015‐0411,3/14/2015‐3/15/2015,1:00 AM‐8:00 AM,Loss $550.00,Online Report
3577,Injury,Matthews Cul De Sac,3/18/2015,2015‐0421,3/18/2015,12:50 AM,"Female claims to have been being carried by fiancé when he accidentally dropped her, causing injuries to her face",Transported To Hospital
3578,Disturbance ‐ Argument,Central Mesa Apartments,3/18/2015,2015‐0416,3/18/2015,1:01 AM,Report of male yelling and items being thrown in apartment,Gone On Arrival
3579,Disturbance ‐ Argument,North Mesa Apartments,3/18/2015,2015‐0415,3/18/2015,1:28 AM,"UCSD Police officers responded to a report of a female screaming and glass being broken, upon arrival officers heard a gun shot, San Diego Police and their SWAT team were called out for assistance, surrounding residents were evacuated, situation was resolved peacefully with 1 arrest made",Closed By Adult Arrest
3580,Incomplete Phone Call/911 Hang‐Up,Torrey Pines Center South,3/18/2015,1503180012,3/18/2015,7:48 AM,,Checks OK
3581,Information,Gilman Dr/La Jolla Village Dr,3/18/2015,1503180013,3/18/2015,8:08 AM,Report of motorist swerving on freeway,Referred To Other Agency‐San Diego Police
3582,Injury,La Jolla Institute For Allergy,3/18/2015,1503180033,3/18/2015,9:50 AM,Adult female fell off a step stool causing pain to her neck and back,Transported To Hospital
3583,Signal Light Malfunction,Regents Rd/Executive Wy,3/18/2015,1503180034,3/18/2015,10:17 AM,,Information Only
3584,Information,Leichtag Biomedical Building,3/18/2015,1503180042,3/18/2015,1:07 PM,Bicycle locked to handicap rail,Bicycle Impounded
3585,Security Alarm,Coast Apartments,3/18/2015,1503180043,3/18/2015,1:35 PM,,False Alarm
3586,Cultivation Of Marijuana,Lot 406,3/18/2015,2015‐0420,3/18/2015,1:47 PM,Marijuana growing at edge of lot,Marijuana Plants Impounded
3587,Disturbance ‐ Argument,UCTR 111A,3/18/2015,1503180045,3/18/2015,2:03 PM,Report of male making threats,Report Taken
