,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
4879,Quiet Hours Contact,Bates Hall,8/31/2013,130831052,8/31/2013,11:17 PM,,Will Cooperate
4880,Suspicious Vehicle,Glider Port,8/25/2013,130825002,8/25/2013,12:43 AM,,Field Interview
4881,Suspicious Vehicle,Glider Port,8/25/2013,130825003,8/25/2013,12:44 AM,,Verbal Warning Issued
4882,Suspicious Vehicle,Glider Port,8/25/2013,130825005,8/25/2013,1:35 AM,,Field Interview
4883,Vandalism,Mandeville Center,8/25/2013,130825007,8/25/2013,2:13 PM,"Per camera, 3 subjects spray painting by stairs",Field Interview
4884,Burglary To Vehicle,1 Miramar Parking Structure,8/25/2013,2013‐1353,8/16/2013‐8/25/2013,8:00 PM‐2:00 PM,"Petty theft & vandalism, damage/loss: $700.00",Report Taken
4885,Welfare Check,Lot 602,8/25/2013,130825018,8/25/2013,2:40 PM,,Checks OK
4886,Ticket Sign Off,UCSD Police Department,8/25/2013,130825020,8/25/2013,3:21 PM,,Information Only
4887,Disturbance,Science & Engineering Research,8/25/2013,130825021,8/25/2013,5:13 PM,Skateboarders,Will Cooperate
4888,Skateboard Stop,Science & Engineering Research,8/25/2013,130825022,8/25/2013,5:30 PM,Different group of skateboards from previous call,Will Cooperate
4889,Illegal Parking,Justice Ln,8/25/2013,130825029,8/25/2013,10:15 PM,,Cited
4890,Welfare Check,Village East 4,8/25/2013,130825031,8/25/2013,10:55 PM,Parent unable to get ahold of daughter,Checks OK
4891,Quiet Hours Contact,Muir Apartments,8/4/2013,130804001,8/4/2013,12:15 AM,,Will Cooperate
4892,Noise Disturbance,Marshall Apartments West,8/4/2013,130804003,8/4/2013,1:09 AM,Rowdy people around area,Will Cooperate
4893,Stolen Vehicle,1 Miramar Bldg 2,8/4/2013,130804010,8/4/2013,8:37 AM,Vehicle located,Checks OK
4894,Security Alarm,UCTR 110,8/4/2013,130804012,8/4/2013,10:21 AM,,False Alarm
4895,Security Alarm,IRPS Computer Lab,8/4/2013,130804014,8/4/2013,11:35 AM,,False Alarm
4896,Injury,Muir Tennis Courts,8/4/2013,130804016,8/4/2013,1:59 AM,"Adult male fell and hit his head, no bleeding",Transported To Hospital
4897,Medical Aid,RIMAC Field,8/4/2013,130804018,8/4/2013,12:42 PM,Juvenile having allergic reaction to bee sting,
4898,Citizen Flagdown,La Jolla Del Sol Apartments,8/4/2013,130804021,8/4/2013,2:52 PM,Dog locked inside vehicle,Checks OK
4899,Injury,Warren Field,8/4/2013,130804023,8/4/2013,3:31 PM,2 male juveniles collided with each other,"1 Transported To Hospital, 1 Medical Aid Refused"
4900,Suspicious Vehicle,Price Center,8/4/2013,130804026,8/4/2013,4:44 PM,,Field Interview
4901,Marijuana Contact,Muir Apartments,8/4/2013,130804039,8/4/2013,11:53 PM,,Information Only
4902,Noise Disturbance,North Mesa Apartments,8/9/2013,130809001,8/9/2013,12:02 AM,Loud talking,Will Cooperate
4903,Security Alarm,Stein Clinical Research Bldg,8/9/2013,130809002,8/9/2013,12:24 AM,,False Alarm
4904,Assist Other Agency,La Jolla Village Dr/I‐5,8/9/2013,130809004,8/9/2013,1:19 AM,"San Diego Police found vehicle from traffic accident, no driver present",Unable To Locate
4905,Suspicious Vehicle,I‐5/Nobel,8/9/2013,130809005,8/9/2013,1:33 AM,,Information Only
4906,Security Alarm,Biomedical Sciences Bldg,8/9/2013,130809007,8/9/2013,4:15 AM,,False Alarm
4907,Hit & Run‐No Injuries,Lot 302,8/9/2013,2013‐1276,8/8/2013,7:45 AM‐5:30 PM,Damage to rear bumper of victim's vehicle,Report Taken
4908,Bicyclist Stop,Lot 101,8/9/2013,130809032,8/9/2013,10:34 AM,,Verbal Warning Issued
4909,Traffic Stop,La Jolla Shores Dr,8/9/2013,2013‐1277,8/9/2013,10:56 AM‐11:23 AM,,"Closed By Citation, Adult"
4910,Bicyclist Stop,Library Walk,8/9/2013,130809037,8/9/2013,11:29 AM,,Verbal Warning Issued
4911,Petty Theft,Lot 406,8/9/2013,130809038,8/9/2013,11:42 AM,,Unable To Locate Reporting Party
4912,Chemical Spill,Pacific Hall,8/9/2013,130809039,8/9/2013,11:53 AM,200 milliliters of hydrochloric acid spilled,Referred To Other Agency‐EH&S
4913,Injury,Spanos‐Tennis Courts,8/9/2013,130809040,8/9/2013,11:55 AM,Juvenile fell and hit head,Transported To Hospital
4914,Welfare Check,Revelle Apartments,8/9/2013,130809041,8/9/2013,12:20 PM,Blood on floor from female who recently had surgery,Referred To Other Agency‐EH&S
4915,Non Injury Accident,North Torrey Pines/Exterior Bldg 3,8/9/2013,2013‐1279,8/9/2013,12:30 PM,"Injury, Vehicle vs. lamp post, small injury to wrist",Medical Aid Refused/Report Taken
4916,Bicyclist Stop,Voigt Dr/Lot 701,8/9/2013,130809045,8/9/2013,12:57 PM,,Verbal Warning Issued
4917,Medical Aid,Multispecialty Clinic,8/9/2013,130809053,8/9/2013,3:43 PM,Cancer patient having shortness of breath,Referred To Other Agency‐San Diego Fire Department/Medics
4918,Illegal Parking,La Jolla Del Sol Apartments,8/9/2013,130809056,8/9/2013,4:51 PM,,Cited
4919,Security Alarm,UNEX K,8/9/2013,130809058,8/9/2013,5:14 PM,,False Alarm
4920,Ticket Sign Off,UCSD Police Department,8/9/2013,130809061,8/9/2013,5:46 PM,,Information Only
4921,Suspicious Person,La Jolla Shores Dr/Downwind Wy,8/9/2013,130809064,8/9/2013,6:04 PM,,Field Interview
4922,Stolen Vehicle,La Jolla Shores Dr/El Paseo Grande,8/9/2013,2013‐1280,8/9/2013,6:00 PM‐7:30 PM,"Vehicle recovered with items missing, vehicle burglary loss: $6,512.00",Report Taken
4923,Alcohol Contact,Lot 103,8/9/2013,130809074,8/9/2013,10:16 PM,,Field Interview
4924,Security Alarm,1 Stein,8/9/2013,130809075,8/9/2013,10:24 PM,,False Alarm
4925,Security Alarm,Robinson Complex Bldg 2,8/9/2013,130809076,8/9/2013,10:28 PM,,False Alarm
4926,Drunk In Public,Thornton Hospital,8/9/2013,130809077,8/9/2013,10:39 PM,,Field Interview/Released To Sober Friend
4927,Burglary,1 Miramar Parking Structure,8/28/2013,2013‐1366,8/27/2013‐8/28/2013,11:30 PM‐8:05 AM,"Vehicle burglary, damage/loss: $530.00",Report Taken
4928,"Disturbance, Fireworks",Glider Port,8/28/2013,130828024,8/28/2013,9:19 AM,,Checks OK
4929,Illegal Parking,Lot 392,8/28/2013,2013‐1367,8/28/2013,11:10 AM,Tow request for unpaid parking tickets,Report Taken
4930,Indecent Exposure,Central Mesa Apartments,8/28/2013,2013‐1372,8/28/2013,2:30 AM,,Report Taken
4931,Citizen Flagdown,Via La Jolla,8/28/2013,130828045,8/28/2013,8:34 PM,Elderly couple unable to start their vehicle,Information Only
4932,Suspicious Person,Mandeville Center,8/28/2013,130828048,8/28/2013,9:47 PM,,Field Interview
4933,Citizen Contact,Mandeville Center,8/28/2013,130828050,8/28/2013,10:33 AM,,Field Interview
4934,Assist Other Agency,Blacks Beach Gate,8/28/2013,130828054,8/28/2013,11:51 PM,Boarder patrol requesting gate unlocked,Information Only
4935,Suspicious Person,Parking Lot 352,8/2/2013,130802006,8/2/2013,7:19 AM,,Information Only
4936,Report of Hit and Run No Injuries,Parking Lot 102,8/2/2013,2013-1261,8/2/2013,7:20 AM,,Report Taken
4937,Security Alarm,Clinical Research Facility,8/2/2013,130802011,8/2/2013,8:13 AM,,False Alarm
4938,Illegal Camping,Par Course,8/2/2013,130802017,8/2/2013,8:57 AM,,Checks Ok
4939,Citizen Contact,Parking Lot 102,8/2/2013,130802024,8/2/2013,9:38 AM,,Information Only
4940,Citizen Contact,Grounds (Unknown Address),8/2/2013,130802025,8/2/2013,9:43 AM,,Information Only
4941,Citizen Contact,Revelle College Drive/Scholars Drive South,8/2/2013,130802026,8/2/2013,9:43 AM,,Information Only
4942,Citizen Contact,Revelle College Drive/Scholars Drive South,8/2/2013,130802028,8/2/2013,9:55 AM,,Information Only
4943,Citizen Contact,Student Health,8/2/2013,130802031,8/2/2013,10:18 AM,,Information Only
4944,Security Alarm,Student Health,8/2/2013,130802032,8/2/2013,11:04 AM,,False Alarm
4945,Injury,Warren Field,8/2/2013,130802033,8/2/2013,11:14 AM,Subject experiencing pain in spine,Transported to Hospital by Medics
4946,Citizen Contact,Pangea Parking Structure,8/2/2013,130802034,8/2/2013,11:26 AM,,Checks Ok
4947,Report of Fraud,UCTR 303,8/2/2013,130802040,8/2/2013,12:51 PM,Loss thru immigration scam,Referred to Other Agency - San Diego Police Department
4948,Animal Call,Biomedical Sciences Building,8/2/2013,130802044,8/2/2013,2:11 PM,Dog tied to a tree,Cancelled After Dispatch
4949,Incomplete Wireless Call,Price Center,8/2/2013,130802045,8/2/2013,2:32 PM,Misdial,Checks Ok
4950,Grand Theft,Mayer Hall,8/23/2013,2013‐1347,8/22/2013‐8/23/2013,4:30 PM‐7:30 AM,"Burglary, loss: $7,000.00",Report Taken
4951,Medical Aid,Endurance Hall,8/23/2013,2013‐1348,8/23/2013,12:27 PM,Small amount of hydrofluoric/nitric acid splashed on to male subjects arm,Transported To Hospital
4952,Illegal Camping,Dance Studio,8/23/2013,130823036,8/23/2013,12:57 PM,Homeless encampment in area,Checks OK
4953,Injury,Main Gym,8/23/2013,130823037,8/23/2013,1:01 PM,Adult male possibly broke ankle while playing basketball,Medical Aid Refused
4954,Gas/Water/Sewer Leak,Pharmaceutical Sciences,8/23/2013,130823042,8/23/2013,1:22 PM,Strong odor of sulfur,Referred To Other Agency‐EH&S
4955,Hazard Situation,Lot 401,8/23/2013,130823043,8/23/2013,1:47 PM,Bucket of nails in roadway,Information Only
4956,Drunk Driving No Injuries,Torrey Pines Rd/La Jolla Village Dr,8/23/2013,130823045,8/23/2013,2:10 PM,"Female motorist driving erratically, hit curb twice",Referred To Other Agency‐San Diego Police
4957,Skateboard Stop,Student Services Center,8/23/2013,130823047,8/23/2013,2:34 PM,2 males trick skating in town square,Will Cooperate
4958,Injury,RIMAC‐Weight Room,8/23/2013,130823050,8/23/2013,3:18 PM,Adult male complaining of back pain,Transported To Hospital
4959,Petty Theft,Lot 011,8/23/2013,2013‐1349,8/23/2013,2:55 PM‐3:03 PM,Loss: $78.00,Report Taken
4960,Citizen Contact,UCSD Police Department,8/23/2013,130823054,8/23/2013,6:29 PM,,Information Only
4961,Information,Lot 510,8/23/2013,130823056,8/23/2013,6:56 PM,Unoccupied vehicle with door open,Information Only
4962,Noise Disturbance,North Mesa Apartments,8/23/2013,130823064,8/23/2013,9:56 PM,Loud music,Will Cooperate
4963,Noise Disturbance,South Mesa Apartments,8/23/2013,130823065,8/23/2013,11:32 PM,Talking & laughing,Will Cooperate
4964,"Disturbance, Vehicle",Coast Apartments,8/16/2013,130816003,8/16/2013,2:13 AM,"Per San Diego Police, two brothers arguing in parking lot",Field Interview
4965,Suspicious Person,La Jolla Shores Dr/Discovery Wy,8/16/2013,130816004,8/16/2013,3:02 AM,,Field Interview
4966,Vandalism,Mandeville Center,8/16/2013,2013‐1311,8/16/2013,7:32 AM,"Graffiti, damage: $950.00",Report Taken
4967,Non Injury Accident,East Campus Parking Structure,8/16/2013,130816017,8/15/2013,3:30 PM,"Involved parties exchanged information, reporting party requesting documentation only",Information Only
4968,Citizen Contact,Canyon Vista,8/16/2013,2013‐1312,8/16/2013,9:27 AM,Found marijuana and drug paraphernalia,Impounded
4969,Incomplete 911 Phone Call/Hang Up,Torrey Pines Center South,8/16/2013,130816024,8/16/2013,9:37 AM,,Checks OK
4970,Petty Theft,Price Center,8/16/2013,130816030,8/16/2013,1:00 PM,"Attempted theft of bicycle & vandalism, damage: $15.00",Report Taken
4971,Animal Call,Perlman Ambulatory Care/Campus Point Dr,8/16/2013,130816034,8/16/2013,2:10 PM,"Barking dog inside vehicle, windows slightly left open",Information Only
4972,Security Alarm,Stephen Birch Aquarium,8/16/2013,130816036,8/16/2013,3:07 PM,,False Alarm
4973,Burglary To Vehicle,La Jolla Shores Dr,8/16/2013,2013‐1315,8/16/2013,2:30 PM‐3:15 PM,Loss: $6800.00,Report Taken
4974,Burglary To Vehicle,La Jolla Shores Dr,8/16/2013,2013‐1314,8/9/2013,5:00 PM‐6:30 PM,Loss: $623.00,Report Taken
4975,Fire,Structural & Material Engineer Ln,8/16/2013,130816039,8/16/2013,3:49 PM,"Small chemical fire, building evacuated",Referred To Other Agency‐EH&S/Fire Department
4976,Petty Theft,Bonner Hall,8/16/2013,130816046,8/16/2013,5:38 PM,Adult male and female taking boxes out of recycling bin,Gone On Arrival
4977,Fire Alarm,Tenaya Hall,8/16/2013,130816049,8/16/2013,8:40 PM,,False Alarm
4978,Citizen Flagdown,Spanos Athletic Training Facility,8/16/2013,130816050,8/16/2013,9:27 PM,Directions needed,Information Only
4979,Gas/Water/Sewer Leak,Campus Point Dr/Voigt Dr,8/16/2013,130816051,8/16/2013,10:01 PM,Per San Diego Police,Unable To Locate
4980,Citizen Contact,Del Sol Apartments,8/16/2013,130816052,8/16/2013,11:15 PM,"Per CSO, subject wants to report suspicious person from previous evening",Information Only
4981,Medical Aid,Matthews Apartments,5/29/2013,130529001,5/29/2013,12:04 AM,Young adult female experiencing pain in legs and fever,Transported To Hospital
4982,Citizen Contact,Marshall Apartments West,5/29/2013,130529002,5/29/2013,12:21 AM,Tampering with smoke detector,RSO Report Taken
4983,Suspicious Person,Stein,5/29/2013,130529003,5/29/2013,12:39 AM,,Field Interview
4984,Noise Disturbance,Marshall Apartments West,5/29/2013,130529005,5/29/2013,1:41 AM,"Loud movie or video game, screaming and laughing",Will Cooperate
4985,Burglary Alarm,Student Services Center‐IT Office,5/29/2013,130529009,5/26/2013,2:27 AM,,Referred To Other Agency‐Facilities Management
4986,Burglary Alarm,Student Services Center,5/29/2013,130529014,5/29/2013,3:55 AM,,Referred To Other Agency‐ Facilities Management
4987,Quiet Hours Contact,Muir Apartments,5/29/2013,130529015,5/29/2013,3:56 AM,,Will Cooperate
4988,Suspicious Person,Price Center,5/29/2013,130529016,5/29/2013,4:19 AM,,Field Interview
4989,Suspicious Package,Social Sciences Bldg,5/29/2013,130529017,5/29/2013,4:19 AM,,Unable To Locate
4990,Suspicious Person,La Jolla Del Sol Apartments,5/29/2013,2013‐0997,5/29/2013,4:50 AM,Subject knocking on ex‐girlfriends door trying to contact her,Closed By Adult Arrest
4991,Suspicious Person,Pharmaceutical Sciences,5/29/2013,130529019,5/29/2013,5:39 AM,,Gone On Arrival
4992,Citizen Contact,Center For Molecular Medicine,5/29/2013,130529030,5/29/2013,8:09 AM,"Unknown subject has taken a refrigerator from a lab, requesting extra patrol for area",Information Only
4993,Suspicious Person,Center For Molecular Medicine,5/29/2013,2013‐1008,5/29/2013,9:06 AM,Transient sleeping of roof,"Closed By Citation, Adult"
4994,Suspicious Person,Russell Ln/Rupertus Wy,5/29/2013,130529041,5/29/2013,10:13 AM,,Field Interview
4995,Suspicious Person,Marshall Apartments West,5/29/2013,130529045,5/29/2013,11:31 AM,Solicitors in area,Unable To Locate
4996,Medical Aid,The Village West Bldg 2,5/29/2013,130529048,5/29/2013,12:26 PM,"Adult male with pre‐existing medical condition having trouble breathing, has pain in back &chest",Transported To Hospital
4997,Citizen Contact,Mandeville Coffee Cart,5/29/2013,130529055,5/29/2013,1:22 PM,Suspicious circumstances,Information Only
4998,Petty Theft,International Center,5/29/2013,2013‐1009,5/24/2013‐5/28/2013,3:00 PM‐7:30 AM,"Burglary, loss: $1,000.00",Report Taken
4999,"Disturbance, Psych Subject",Galbraith Hall,5/29/2013,2013‐1010,5/29/2013,2:19 PM,,Transported To Hospital
5000,Lost Property,Geisel Library,5/29/2013,130529062,5/29/2013,3:11 PM,Unattended backpack,Checks OK
5001,Hazard Situation,Stonehenge,5/29/2013,130529064,5/29/2013,4:29 PM,2 male subjects climbing on top of Stonehenge,Gone On Arrival
5002,Disturbance,1 Miramar Bldg 2,5/29/2013,130529066,5/29/2013,10:22 PM,Loud party,Information Only
5003,Disturbance,Warren Lecture Hall,5/24/2013,2013‐0981,5/24/2013,12:34 AM,Group of males creating noise disturbance,"Closed By Citation, Adult"
5004,Noise Disturbance,Sixth College Apartments,5/24/2013,130524005,5/24/2013,12:48 AM,Loud music,Quiet On Arrival
5005,Marijuana Contact,North America Hall,5/24/2013,2013‐0982,5/24/2013,12:45 AM,Odor of marijuana,Marijuana Impounded
5006,Ticket Sign Off,Pangea Parking Structure,5/24/2013,130524012,5/24/2013,1:37 AM,,Information Only
5007,Welfare Check,Marshall Apartments West,5/24/2013,2013‐0983,5/24/2013,1:59 AM,Excessive alcohol,Transported To Hospital
5008,Burglary Alarm,Student Services Center,5/24/2013,130524024,5/24/2013,6:28 AM,,False Alarm
5009,Suspicious Person,APM Annex,5/24/2013,130524025,5/24/2013,7:25 AM,,Gone On Arrival
5010,Citizen Contact,Blacks Beach Gate,5/24/2013,130524035,5/24/2013,9:35 AM,Suspicious person with unleashed dog,Information Only
5011,Medical Aid,Biomedical Library,5/24/2013,130524040,5/24/2013,11:07 AM,Young adult male complaining of chest pain,Transported To Hospital
5012,Trespass,Biomedical Library,5/24/2013,130524041,5/24/2013,12:44 PM,Male subject previously asked to leave library has returned,Information Only
5013,Information,Gilman Parking Structure,5/24/2013,130524045,5/24/2013,2:34 PM,"Possible theft of gasoline from vehicle, requesting documentation of incident only",Information Only
5014,Information,Gilman Dr/Myers Dr,5/24/2013,130524046,5/24/2013,3:13 PM,"Report of possible hit & run, unknown if parties exchanged information",Information Only
5015,Citizen Flagdown,Spanos Athletic Training Facility,5/24/2013,130524051,5/24/2013,5:18 PM,Directions needed,Information Only
5016,Citizen Contact,UCSD Police Department,5/24/2013,130524053,5/24/2013,5:38 PM,Report of transient camp,Information Only
5017,Panic Alarm,Marshall Provost,5/24/2013,130524057,5/24/2013,7:09 PM,,False Alarm
5018,Vandalism,Rita Atkinson Residences,5/24/2013,2013‐0984,5/24/2013,Unknown,"Shattered glass door, damage: $500.00",Report Taken
5019,Panic Alarm,RIMAC,5/24/2013,130524065,5/24/2013,10:02 PM,,False Alarm
5020,Suspicious Vehicle,Sixth College Res Halls,5/24/2013,130524073,5/24/2013,11:15 PM,,Checks OK
5021,Medical Aid,Matthews Apartments,5/24/2013,130524075,5/24/2013,11:46 PM,Young adult female feeling ill after taking cold medicine and drinking alcohol,Transported To Hospital
5022,Noise Disturbance,Mesa Verde Hall,5/24/2013,130524076,5/24/2013,11:51 PM,Group talking loudly and yelling,Will Cooperate
5023,Citizen Contact,Brown Hall,5/24/2013,130524078,5/24/2013,11:55 PM,Suspicious person,Information Only
5024,Unknown Trouble,The Village West Bldg 2,5/30/2013,130530001,5/30/2013,12:31 AM,Heard screaming,Unable To Locate
5025,Noise Disturbance,The Village,5/30/2013,130530002,5/30/2013,12:40 AM,"Laughing, talking and loud music",Will Cooperate
5026,Burglary Alarm,Price Center,5/30/2013,130530005,5/30/2013,1:12 AM,,False Alarm
5027,Illegal Parking,Lot 401,5/30/2013,130530007,5/30/2013,1:33 AM,,Cited
5028,Suspicious Person,Central Mesa Apartments,5/30/2013,130530010,5/30/2013,2:15 AM,,Gone On Arrival
5029,Noise Disturbance,Volley Ball Courts,5/30/2013,130530011,5/30/2013,2:18 AM,Yelling,Will Cooperate
5030,Suspicious Vehicle,Lot 704,5/30/2013,130530012,5/30/2013,2:45 AM,,Information Only
5031,Burglary Alarm,Scripps Bldg,5/30/2013,130530015,5/30/2013,4:47 AM,,False Alarm
5032,Burglary Alarm,SIO Library,5/30/2013,130530016,5/30/2013,5:09 AM,,False Alarm
5033,Burglary Alarm,Scripps Bldg,5/30/2013,130530017,5/30/2013,5:41 AM,,False Alarm
5034,Information,Mesa Day Care,5/30/2013,130530028,5/30/2013,8:31 AM,Complaint of motorist driving fast in the area,Information Only
5035,Non Injury Accident,Lot 507,5/30/2013,2013‐1011,5/30/2013,10:05 AM,UC vehicle vs. UC vehicle,Report Taken
5036,Vandalism,Geisel Library,5/30/2013,2013‐1012,5/30/2013,1:07 PM,"Graffiti, damage: $100.00",Report Taken
5037,Vandalism,Library Walk,5/30/2013,130530048,5/30/2013,2:16 PM,"Chalk drawings along whole length of walkway, possible art project",Checks OK
5038,Non Injury Accident,Off Campus/Miramar Rd,5/30/2013,2013‐1013,5/30/2013,12:35 PM,UC vehicle vs. other vehicle,Report Taken
5039,Vandalism To Vehicle,Lot 113,5/30/2013,2013‐1014,5/29/2013‐5/30/2013,8:30 PM‐1:30 AM,Damage: $200.00,Report Taken
5040,Information,Lot 759,5/30/2013,130530054,5/30/2013,5:11 PM,Suspicious person,Information Only
