,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
3930,Citizen Contact,SIO Beach,4/9/2012,120409006,4/9/2012,12:47 AM,Grunion hunters,Information Only
3931,"Disturbance, Argument",Muir Apartments,4/9/2012,120409007,4/9/2012,1:19 AM,2 males arguing for over an hour,Information Only
3932,Non Injury Accident,Great Hall,4/9/2012,2012-0421,4/9/2012,9:40 AM,Semi truck backed into a pole,Report Taken
3933,Hazard Situation,La Jolla Village Drive/Villa La Jolla,4/9/2012,120409020,4/9/2012,9:44 AM,Male trying to change a tire in the middle of roadway,Information Only
3934,"Disturbance, Verbal",Kathmandu Basketball Courts,4/9/2012,120409022,4/9/2012,10:04 AM,Male yelling at female,Field Interview
3935,Report of Grand Theft,Perlman Ambulatory Care,4/9/2012,2012-0422,4/9/2012,10:40 AM,Theft of gift cards.  Loss: $980.00,Report Taken
3936,Medical Aid,Infusion Center,4/9/2012,120409035,4/9/2012,4:35 PM,Request for transport,Transported to Hospital by Paramedics
3937,Information,North Torrey Pines Road/La Jolla Shores Drive,4/9/2012,120409037,4/9/2012,5:46 PM,Vehicle versus pedestrian,Referred to Other Agency - San Diego Police Department
3938,Injury,Price Center,4/9/2012,120409038,4/9/2012,7:47 PM,Arm bleeding after falling off skateboard,Transported to Hospital
3939,Report of Petty Theft,Campus Services Complex Building B,4/9/2012,2012-0424,4/9/2012,6:00 PM - 7:15 PM,Theft of a license plate,Report Taken
3940,"Disturbance, Noise",Bates Hall,4/9/2012,120409045,4/9/2012,11:58 PM,Basketball playing on nearby court,Gone on Arrival
3941,Petty Theft,Coast Apartments,4/9/2012,2012-0423,4/7/2012-4/8/2012,6:00 PM - 11:00 AM,Theft of surfboard.  Loss: $100.00,Report Taken
3942,Disturbance Noise,Tenaya Hall,4/28/2012,120428001,4/28/2012,12:03 AM,Loud music,Will Cooperate
3943,Disturbance Argument,Parking Lot 502,4/28/2012,120428002,4/28/2012,12:06 AM,2-3 people verbal disturbance,Checks Ok
3944,Drunk in Public,Price Center,4/28/2012,120428003,4/28/2012,12:34 AM,Female at entrance to ballroom,Verbal Warning Issued
3945,Possession of Marijuana,Parking Lot 207,4/28/2012,2012-0499,4/28/2012,12:38 AM,Subjects possibly smoking marijuana in vehicle,Report Taken
3946,Disturbance Noise,Tamarack Apartments,4/28/2012,120428005,4/28/2012,12:57 AM,Loud talking and singing from location,Will Cooperate
3947,Quiet Hours Contact,The Village Building 4,4/28/2012,120428007,4/28/2012,1:05 AM,,Information Only
3948,Quiet Hours Contact,Tamarack Apartments,4/28/2012,120428009,4/28/2012,1:24 AM,,Will Cooperate
3949,Medical Aid,Sixth College Building 706,4/28/2012,2012-0500,4/28/2012,1:40 AM,Subject requested ecstasy,Transported to Hospital by medics
3950,Quiet Hours Contact,Muir Apartments,4/28/2012,120428012,4/28/2012,1:51 AM,,Information Only
3951,Citizen Flagdown,Parking Lot 406,4/28/2012,120428013,4/28/2012,1:53 AM,,Information Only
3952,Reckless Driving,North Torrey Pines Road / Revelle College,4/28/2012,120428018,4/28/2012,2:26 AM,Vehicle driving at high rate of speed,Referred to Other Agency - San Diego Police Department
3953,Alcohol Contact,Parking Lot 705,4/28/2012,120428019,4/28/2012,2:43 AM,Possible drunk in public,Checks Ok
3954,Citizen Contact,Lyman Lane,4/28/2012,120428026,4/28/2012,5:34 AM,,Information Only
3955,Skateboard Stop,Warren Mall,4/28/2012,120428047,4/28/2012,3:37 PM,12 juveniles skateboarding on snake path,Field Interview
3956,Welfare Check,Village East 2,4/28/2012,120428048,4/28/2012,4:24 PM,,Information Only
3957,Suspicious Person,1 Miramar Building 1,4/28/2012,120428065,4/28/2012,7:33 PM,Unknown male knocked on Reporting Party's door,Unable to Locate
3958,Suspicious Person,El Paseo Grande / La Jolla Shores,4/28/2012,120428066,4/28/2012,8:11 PM,Male last seeing at entrance to SIO lot,Referred to Other Agency - San Diego Police Department
3959,Incomplete Wireless Call,Price Center,4/28/2012,120428069,4/28/2012,8:17 PM,Accidental dial,Checks Ok
3960,Incomplete Wireless Call,CA Institute for Telecomm,4/28/2012,120428071,4/28/2012,8:39 PM,"Abandoned call, unable to make call back",Unable to Locate
3961,Information,Parking Lot 304,4/28/2012,120428072,4/28/2012,9:14 PM,Party bus,Information Only
3962,Citizen Contact,Parking Lot 358,4/28/2012,120428077,4/28/2012,9:57 PM,,Checks Ok
3963,Alcohol Contact,The Village Building 5,4/28/2012,120428082,4/28/2012,10:43 PM,,Information Only
3964,Alcohol Contact,Geneva Hall,4/28/2012,120428085,4/28/2012,10:57 PM,,Information Only
3965,Suspicious Person,Music Building,4/28/2012,120428086,4/28/2012,11:00 PM,Possible transient in the hallway on third floor,Information Only
3966,Alcohol Contact,Tamarack Apartments,4/28/2012,120428094,4/28/2012,11:51 PM,,Information Only
3967,Non Injury Accident,Voigt Drive/Health Sciences Drive,4/23/2012,120423017,4/23/2012,8:44 AM,Vehicle versus bike,Information Only - exchanged information
3968,Suspicious Vehicle,Salk Overflow Parking,4/23/2012,2012-0475,4/23/2012,10:39 AM,Motor home abandoned,Report Taken
3969,Trespass,Price Center,4/23/2012,120423030,4/23/2012,2:06 PM,Female with dog is refusing to step outside or wait in line,Gone on Arrival
3970,Welfare Check,Canyon Vista,4/23/2012,120423035,4/23/2012,5:56 PM,Subject was distraught at Reporting Party's office,Gone on Arrival
3971,Battery,The Village Building 5,4/23/2012,2012-0478,4/23/2012,6:40 PM,Suspect punched Victim after a verbal argument,"Closed, Cited and Released"
3972,Incomplete Wireless Call,Voigt Drive/Hopking Lane,4/23/2012,120423038,4/23/2012,8:13 PM,"Talking heard in background, voicemail not set up on call back",Unable to Locate
3973,Skateboard Stop,Village Place and Market,4/23/2012,120423040,4/23/2012,9:13 PM,,Verbal Warning Issued
3974,Grand Theft,Geisel Library,4/23/2012,2012-0479,4/23/2012,10:40 PM,Theft of laptop.  Loss: $800.00,Report Taken
3975,Petty Theft,Pacific Hall,4/23/2012,2012-0476,4/19/2012-4/20/2012,5:00 PM - 6:50 AM,Theft of ipod.  Loss: $200.00,Report Taken
3976,Petty Theft,MTS 150 Bus,4/20/2012,2012-0477,4/19/2012,6:55 PM - 7:30 PM,Theft of wallet.  Loss: $20.00,Report Taken
3977,"Disturbance, Noise",Muir Apartments,4/16/2012,120416005,4/16/2012,2:01 AM,Loud music for over an hour,Quiet on Arrival
3978,Welfare Check,The Village Building 1,4/16/2012,2012-0445,4/16/2012,2:43 AM,,Report Taken
3979,Report of Burglary to Vehicle,South Mesa Apartments,4/16/2012,2012-0446,4/13/2012 - 4/16/2012,6:00 PM - 8:00 AM,Theft from vehicle.  Loss: $24.00,Report Taken
3980,Unknown Injury Accident,Expedition Way,4/16/2012,120416020,4/16/2012,9:47 AM,Motorcycle versus bicyclist.  Refused medics.,Information Only
3981,Non Injury Accident,Parking Lot 701,4/16/2012,120416023,4/16/2012,10:36 AM,Information exchanged,Unable to Locate
3982,Report of Annoying/Harassing Phone Call,Rimac Weight Room,4/16/2012,2012-0447,3/1/2012 - 4/15/2012,12:00 PM - 4:00 PM,Has been receiving disturbing phone calls for the last month,Report Taken
3983,"Disturbance, Family",UCTR 965,4/16/2012,120416034,4/16/2012,2:55 PM,Transient male versus female,Information Only
3984,Citizen Contact,Thornton Hospital,4/16/2012,120416035,4/16/2012,4:21 PM,Patient's daughter made vague threats,Information Only
3985,"Disturbance, Noise",Sixth College Apartments,4/16/2012,120416037,4/16/2012,11:23 PM,"Loud music, game playing",Will Cooperate
3986,Possession of Marijuana,Tioga Hall,4/16/2012,120416038,4/16/2012,11:36 PM,,Information Only
3987,Petty Theft,Rimac Basketball Courts,4/3/2012,2012-0448,4/2/2012 - 4/3/2012,9:00 PM,Theft of phone.  Loss: $360.00,Report Taken
3988,Petty Theft,Price Center,4/13/2012,2012-0450,4/13/2012,10:00 AM - 11:55 AM,Theft of wallet.  Loss: $301.00,Report Taken
3989,Petty Theft,UCSD Biomedical Library,4/16/2012,2012-0451,4/16/2012,1:05 PM - 1:10 PM,Theft of UCSD student identification card.  Loss: $1.00,Report Taken
3990,Theft of Bicycle,Warren Apartments Bike Rack,4/10/2012,2012-0453,2/17/2012 - 2/19/2012,4:00 PM - 7:00 PM,Theft of bicycle.  Loss: $650.00,Report Taken
3991,Theft of Bicycle,Challenger Hall Bike Racks,4/12/2012,2012-0454,4/12/2012,8:15 PM - 9:30 PM,Theft of bicycle.  Loss: $125.00,Report Taken
3992,Suspicious Vehicle,Parking Lot 208,4/2/2012,120402003,4/2/2012,12:31 AM,Male sleeping in vehicle,Checks Ok
3993,Illegal Camping,Main Gym,4/2/2012,120402012,4/2/2012,7:22 AM,Male sleeping on table outside location,Field Interview
3994,Report of Burglary,Perlman Ambulatory Care,4/2/2012,2012-0390,4/2/2012,8:44 AM,Forced entry to several cabinets,Report Taken
3995,Incomplete Wireless Call,Pepper Canyon Hall,4/2/2012,120402029,4/2/2012,12:59 PM,"Hang up, voice mail on call back.",Checks Ok
3996,Medical Aid,Bonner Hall,4/2/2012,120402032,4/2/2012,2:59 PM,Female with severe abdominal pain,Transported to Hospital
3997,Prisoner,Bookstore,4/2/2012,2012-0392,4/2/2012,4:05 PM,Theft,"Closed, Cited and Released"
3998,Prisoner,Bookstore,4/2/2012,2012-0391,4/2/2012,4:18 PM,Theft of over $100,"Closed, Cited and Released"
3999,Information,Center for Coastal Studies,4/2/2012,120402037,4/2/2012,4:26 PM,Unknown subject caused power interruption in building,Information Only
4000,Lost Property,Geisel Library,4/2/2012,120402038,4/2/2012,5:48 PM,Request CSO pick-up for lost and found,Information Only
4001,Suspicious Person,Rady School of Management,4/2/2012,120402042,4/2/2012,7:48 PM,2 males jumped fence into construction area,Unable to Locate
4002,Citizen Flagdown,Parking Lot 207,4/2/2012,120402044,4/2/2012,9:38 PM,,Checks Ok
4003,Welfare Check,Atlantis Hall,4/2/2012,120402045,4/2/2012,10:23 PM,Subject having an allergic reaction,Transported to Hospital
4004,"Disturbance, Party",Kathmandu,4/2/2012,120402047,4/2/2012,11:19 PM,Approximately 40 subjects,Field Interview
4005,Suspicious Vehicle,Housing and Dining,4/26/2012,120426002,4/26/2012,12:20 AM,,Checks Ok
4006,Suspicious Person,Visual Arts 5,4/26/2012,120426003,4/26/2012,12:21 AM,Naked male in men's restroom,Field Interview
4007,Possession of Marijuana,Marshall Apartments West,4/26/2012,120426012,4/26/2012,2:53 AM,,Information Only
4008,Welfare Check,Village East 7,4/26/2012,120426019,4/26/2012,3:40 AM,Checking on a sleeper,Will Cooperate
4009,Medical Aid,Black Hall,4/26/2012,120426028,4/26/2012,8:18 AM,Female with lower back pain,Transported to Hospital by medics
4010,Citizen Contact,Campus Service Complex Building B,4/26/2012,2012-0491,4/26/2012,12:51 AM,Unauthorized access to HVAC system,Report Taken
4011,Report of Hit and Run No Injuries,Parking Lot 207,4/26/2012,2012-0492,4/26/2012,10:30 AM - 1:30 PM,Scrape on the side of vehicle,Report Taken
4012,Citizen Contact,Parking Lot 701,4/26/2012,2012-0493,4/26/2012,4:08 PM,"Snake bite, treated at Scripps Hospital",Report Taken
4013,Incomplete Wireless Call,Pacific Hall,4/26/2012,120426053,4/26/2012,5:03 PM,"Nothing heard, no further help needed on call back",Checks Ok
4014,Hazard Situation,Europe Hall,4/26/2012,120426055,4/26/2012,5:09 PM,Male on top of roof,Unable to Locate
4015,Possession of Marijuana,Engineering Building unit 2,4/26/2012,120426057,4/26/2012,6:43 PM,Someone smoking in bathroom stall,Unable to Locate
4016,Citizen Contact,Campus Service Complex Building B,4/26/2012,120426059,4/26/2012,7:19 PM,,Verbal Warning Issued
4017,Possession of Marijuana,Warren Mall,4/26/2012,120426061,4/26/2012,7:55 PM,3 subjects possibly smoking marijuana,Field Interview
4018,Illegal Parking,1 Miramar Building 2,4/26/2012,120426063,4/26/2012,9:59 PM,,Information Only
4019,Bicyclist Stop,Parking Lot 510,4/26/2012,120426069,4/26/2012,11:59 PM,,Verbal Warning Issued
4020,Assist Other Agency,Beagle,4/7/2012,2012-0413,4/7/2012,1:08 AM,Under the influence of alcohol,Closed By Adult Arrest
4021,Possession of Marijuana,Muir Apartments,4/7/2012,120407007,4/7/2012,1:11 AM,Smell only through air vents in room,Unable to Locate
4022,Suspicious Vehicle,Parking Lot 704,4/7/2012,120407008,4/7/2012,1:18 AM,,Field Interview
4023,Possession of Marijuana,The Village Building 1,4/7/2012,120407009,4/7/2012,1:19 AM,,Unable to Locate
4024,Traffic Stop,Voigt Drive/Equality Lane,4/7/2012,2012-0412,4/7/2012,1:21 AM,Traffic stop for vehicle code violation,Closed By Adult Arrest
4025,Suspicious Vehicle,Parking Lot 359,4/7/2012,120407011,4/7/2012,2:01 AM,,Field Interview
4026,Citizen Contact,Muir Apartments,4/7/2012,120407012,4/7/2012,2:09 AM,Subject urinating in public,Field Interview
4027,Alcohol Contact,Muir Apartments,4/7/2012,120407017,4/7/2012,2:57 AM,,Field Interview
4028,Illegal Parking,Redwood Drive,4/7/2012,120407018,4/7/2012,3:20 AM,,Information Only
4029,Quiet Hours Contact,Kathmandu,4/7/2012,120407019,4/7/2012,3:25 AM,,Information Only
4030,Citizen Flagdown,Parking Lot 359,4/7/2012,120407032,4/7/2012,9:47 AM,,Information Only
4031,Citizen Flagdown,Parking Lot 102,4/7/2012,120407037,4/7/2012,10:32 AM,For directions,Information Only
4032,Skateboard Stop,Price Center Turn Around,4/7/2012,120407039,4/7/2012,12:26 PM,,Verbal Warning Issued
4033,Citizen Flagdown,Parking Lot 359,4/7/2012,120407043,4/7/2012,2:16 PM,,Information Only
4034,Report of Vandalism to Vehicle,Parking Lot 414,4/7/2012,2012-0415,4/7/2012,2:41 PM,,Report Taken
4035,Citizen Contact,Telemedicine Building,4/7/2012,120407047,4/7/2012,4:13 PM,Reporting Party wants to talk to officer about ex who took her phone,Information Only
4036,Illegal Parking,Parking Lot 203,4/7/2012,120407048,4/7/2012,5:19 PM,Reserved space,Unable to Locate
4037,Citizen Flagdown,Athena Circle,4/7/2012,120407055,4/7/2012,8:48 PM,Courtesy escort to Scripps Green,Information Only
4038,Citizen Contact,Campus Service Complex Building B,4/7/2012,120407056,4/7/2012,8:53 PM,,Information Only
4039,Illegal Parking,1 Miramar Building 4,4/7/2012,120407057,4/7/2012,9:15 PM,,Cited
4040,Drunk in Public,Visual Arts 5,4/7/2012,2012-0416,4/7/2012,10:59 PM,Alcohol involved,Closed By Adult Arrest
4041,Medical Aid,Argo Hall,4/7/2012,2012-0418,4/7/2012,11:23 PM,Intoxicated female on southwest side of building near anchor,Transported to Hospital
4042,"Disturbance, Noise",Hopkins Parking Structure,4/13/2012,120413002,4/13/2012,12:14 AM,Car alarm,Information Only
4043,Unknown Injury Accident,North Torrey Pines Road/Muir College,4/13/2012,120413014,4/13/2012,8:38 AM,Vehicle versus pedestrian,Referred to Other Agency - San Diego Police Department
4044,Skateboard Stop,Russell Lane/Rupertus Way,4/13/2012,120413016,4/13/2012,9:38 AM,,Verbal Warning Issued
4045,Skateboard Stop,Studedent Center Building A,4/13/2012,120413022,4/13/2012,10:51 AM,,Verbal Warning Issued
4046,Skateboard Stop,Parking Lot 302,4/13/2012,120413024,4/13/2012,12:18 PM,,Verbal Warning Issued
4047,Skateboard Stop,Scholars Drive North,4/13/2012,120413032,4/13/2012,2:54 PM,,Verbal Warning Issued
4048,Incomplete Phone Call/911 Hangup,Pangea Parking Structure,4/13/2012,120413034,4/13/2012,3:05 PM,No answer on call back,Checks Ok
4049,Non Injury Accident Report,Campus Services Complex Building G,4/13/2012,2012-0435,4/13/2012,2:50 PM,UC vehicle collision that occurred off campus,Report Taken
4050,Minor Injury Accident Report,1 Miramar Building 2,4/13/2012,2012-0436,4/13/2012,4:00 PM,UC vehicle collision that occurred off campus,Report Taken
4051,Suspicious Person,Harlan Hall,4/13/2012,120413050,4/13/2012,8:40 PM,Subject looking into suite windows,Field Interview
4052,Suspicious Person,Lebon Drive,4/13/2012,120413054,4/13/2012,10:25 PM,Possible transient sleeping in the hallway outside apartment,Gone on Arrival
4053,Possession of Marijuana,Geneva Hall,4/13/2012,2012-0437,4/13/2012,11:16 PM,Marijuana contact,Report Taken
4054,Possession of Marijuana,The Village Building 1,4/1/2012,120401006,4/1/2012,1:35 AM,,Unable to Locate
4055,Suspicious Person,Rita Atkinson Residences,4/1/2012,120401007,4/1/2012,1:42 AM,Unknown male sitting outside of apartment for 15 minutes,Unable to Locate
4056,Traffic Stop,Parking Lot 304,4/1/2012,2012-0389,4/1/2012,1:40 AM - 1:45 AM,Alcohol involved,
4057,Unknown Event,1 Miramar Building 4,4/1/2012,120401009,4/1/2012,1:49 AM,Loud music,Information Only
4058,"Disturbance, Noise",1 Miramar Building,4/1/2012,120401011,4/1/2012,2:39 AM,Loud stomping and talking,Will Cooperate
4059,Suspicious Person,Campus Point Drive/Voigt Drive,4/1/2012,120401022,4/1/2012,10:09 AM,,Field Interview
4060,Injury,Rimac Field,4/1/2012,120401025,4/1/2012,11:12 AM,Possible broken leg,Transported to Hospital
4061,Bicyclist Stop,Voigt Drive/Gilman Drive,4/1/2012,120401026,4/1/2012,11:52 AM,,Cited
4062,Signal Light Malfunction,Villa La Jolla Drive/ VA Hospital,4/1/2012,120401027,4/1/2012,12:01 PM,,Referred to Other Agency
4063,Citizen Contact,Campus Services Complex Building B,4/1/2012,120401029,4/1/2012,12:18 PM,Possible drug activity off campus,Information Only
4064,Citizen Flagdown,Regents Road/La Jolla Village Drive,4/1/2012,12040132,4/1/2012,1:20 PM,Non injury accident,Information Only
4065,Bicyclist Stop,Voigt Drive/Lot 701,4/1/2012,120401034,4/1/2012,2:57 PM,,Verbal Warning Issued
4066,Bicyclist Stop,Voigt Drive/Gilman Drive,4/1/2012,120401036,4/1/2012,3:10 PM,,Cited
4067,Trespass,Telemedicine Building,4/1/2012,120401036,4/1/2012,3:23 PM,3 non medical students in study,Checks Ok
4068,Suspicious Person,Humanities and Social Sciences,4/1/2012,120401039,4/1/2012,3:54 PM,,Unable to Locate
4069,Ticket Sign Off,Parking Lot 207,4/1/2012,120401040,4/1/2012,4:12 PM,,Information Only
4070,Skateboard Stop,Applied Physics and Math,4/1/2012,120401041,4/1/2012,4:15 PM,,Verbal Warning Issued
4071,Skateboard Stop,Media Center Communications,4/1/2012,120401042,4/1/2012,4:21 PM,,Verbal Warning Issued
4072,Skateboard Stop,Rupertus Lane,4/1/2012,120401043,4/1/2012,5:09 PM,,Verbal Warning Issued
4073,Suspicious Person,Parking Lot 102,4/1/2012,120401048,4/1/2012,7:47 PM,Dumpster diving,Field Interview
4074,Welfare Check,Atlantis Hall,4/1/2012,120401052,4/1/2012,8:11 PM,Student was supposed to call home.  Voice mail only on cell phone.,Checks Ok
4075,Information,Sio Admin/Discovery Way,4/1/2012,120401062,4/1/2012,9:59 PM,Security,Information Only
4076,Smoke Check,1 Miramar Building 4,4/1/2012,120401063,4/1/2012,10:10 PM,Burnt smell of plastic in area,Unable to Locate
4077,Incomplete Wireless Call,Social Sciences Building,4/15/2012,120415001,4/15/2012,12:02 AM,"Talking heard in background, unable to make call back",Checks Ok
4078,"Disturbance, Party",South Mesa Apartments,4/15/2012,120415002,4/15/2012,12:37 AM,Loud party,Will Cooperate
4079,Quiet Hours Contact,Kathmandu,4/15/2012,120415005,4/15/2012,1:09 AM,,Will Cooperate
