,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
1477,Suspicious Person,La Jolla Shores Dr / Horizon Wy,4/23/2018,1804230017,4/23/2018,7:22 AM,,Field Interview
1478,Medical Aid,Village Place and Market,4/23/2018,1804230023,4/23/2018,8:40 AM,"Report of a female on the floor, conscious and breathing",Service Provided
1479,Security Alarm,Cognitive Sciences Building,4/22/2018,1804230024,4/22/2018,9:00 AM,,False Alarm
1480,Information,UCSD Police Department,4/23/2018,1804230026,4/23/2018,10:11 AM,Non‐emergency call came in as 911 call,Logged Event
1481,Suspicious Person,Central Mesa Apartments,4/23/2018,1804230027,4/23/2018,10:36 AM,,Unable to Locate
1482,Disturbance,Geisel Library,4/23/2018,1804230033,4/23/2018,12:07 PM,Report of group of protesters and media van parked in red zone,Checks OK
1483,UC Policy Violation,Price Center,4/23/2018,1804230036,4/23/2018,12:20 AM,Two subjects smoking,Field Interview
1484,Information,UCSD Police Department,4/23/2018,1804230040,4/23/2018,12:58 PM,911 hang‐up,Logged Event
1485,Found Property,"Mobil Station, La Jolla Village Dr.",4/23/2018,1804230044,4/23/2018,1:30 PM,,Information Only
1486,Bicyclist Stop,Lot 701,4/23/2018,1804230045,4/23/2018,1:37 PM,,Verbal Warning Issued
1487,Collision With Injury,Rupertus Wy / Russell Ln,4/23/2018,2018‐0606,4/23/2018,1:46 PM,Solo bicycle accident,Report Taken
1488,Citizen Contact,Price Center,4/23/2018,1804230049,4/23/2018,4:04 PM,Report of lost purse,Information Only
1489,Incomplete Wireless Call,UCSD Police Department,4/23/2018,1804230050,4/23/2018,4:24 PM,911 hang‐up,Logged Event
1490,Citizen Contact,Lot 502,4/23/2018,1804230052,4/23/2018,4:48 PM,"Caller forgot where she parked her vehicle, requesting assistance locating it",Service Provided
1491,Information,UCSD Police Department,4/23/2018,1804230053,4/23/2018,4:49 PM,Request for information regarding deceased body donation program,Referred To Other UCSD Department
1492,Fire Alarm,Argo hall,4/23/2018,1804230055,4/23/2018,6:54 PM,,False Alarm
1493,Petty Theft,Tamarack Apartments,4/23/2018,2018‐0607,4/20/2018,7:20 AM‐11:59 PM,"Victim's cash and gift cards stolen from desk, loss $85.00",Online Report
1494,Petty Theft ‐ Bicycle,Rady,4/23/2018,2018‐0608,4/21/2018,1:00 PM‐6:00 PM,Loss $799.00,Online Report
1495,Reckless Driving,Scholars Dr South,4/3/2018,1804030001,4/3/2018,12:11 AM,"Per CSO, motorist of UC vehicle driving at high rate of speed",Referred To Other UCSD Department
1496,Bicyclist Stop,Campus Point Dr/Medical Center Dr North,4/3/2018,1804030012,4/3/2018,7:48 AM,,Cited
1497,Medical Aid,RIMAC,4/3/2018,1804030016,4/3/2018,8:02 AM,Adult female fainted,Service Provided
1498,Bicyclist Stop,Campus Point Dr/Voigt Dr,4/3/2018,1804030017,4/3/2018,8:06 AM,,Verbal Warning Issued
1499,Bicyclist Stop,Campus Point Dr/Voigt Dr,4/3/2018,1804030018,4/3/2018,8:16 AM,,Citation Issued
1500,Bicyclist Stop,Canyonview Pool,4/3/2018,1804030019,4/3/2018,8:41 AM,,Verbal Warning Issued
1501,Information,Lot 017,4/3/2018,1804030022,4/3/2018,9:05 AM,Regarding disabled placard,Checks OK
1502,Vin Verification,Campus Services Complex Building G,4/3/2018,1804030026,4/3/2018,9:27 AM,,Information Only
1503,Bicyclist Stop,Voigt Dr/Lot 702,4/3/2018,1804030027,4/3/2018,9:30 AM,,Verbal Warning Issued
1504,Suspicious Person,Central Mesa Apartments,4/3/2018,1804030036,4/3/2018,11:35 AM,,Unable To Locate
1505,Security Alarm,East Campus Parking Structure,4/3/2018,1804030038,4/3/2018,11:51 AM,,False Alarm
1506,Bicyclist Stop,Lot 704,4/3/2018,1804030042,4/3/2018,12:31 PM,,Citation Issued
1507,Suspicious Person,North Torrey Pines Rd,4/3/2018,1804030043,4/3/2018,12:32 PM,,Unable To Locate
1508,Injury,Pacific Hall,4/3/2018,2018‐0498,3/23/2018,1:45 PM,Employee cut left forearm while attempting to open glass bottle,Transported To Hospital
1509,Non Injury Collision,Lot 359,4/3/2018,1804030050,4/2/2018,7:45 PM,"Reporting party bumped another vehicle in parking lot, but was unable to leave note at the time",Service Provided
1510,Non Injury Collision,Gilman Parking Structure,4/3/2018,1804030052,4/3/2018,4:11 PM,Motorist hit object in parking lot and now unable to move vehicle,Information Only
1511,Signal Light Malfunction,Gilman Dr/Russell Ln,4/3/2018,1804030053,4/3/2018,4:31 PM,,Information Only
1512,Security Alarm,Student Services Center,4/3/2018,1804030054,4/3/2018,4:37 PM,,False Alarm
1513,Petty Theft,Voigt Dr/Justice Ln,4/3/2018,1804030056,4/3/2018,6:03 PM,Lyft driver took off with reporting party's bags inside trunk,Field Interview
1514,Non Injury Collision,Campus Services Complex ‐ Gas Storage,4/3/2018,2018‐0499,4/3/2018,6:30 PM‐8:30 AM,UC shuttle bus damaged inside carwash,Report Taken
1515,Identity Theft,1 Miramar Building 2,4/3/2018,2018‐0500,3/28/2018,8:00 AM,Unknown suspect fraudulently obtained and used victim's credit card information,Report Taken
1516,Found Property,Natural Sciences Building,4/3/2018,1804030061,4/3/2018,8:57 PM,Found wallet,Service Provided
1517,Welfare Check,Mesa Nueva Building E,4/3/2018,18040030063,4/3/2018,9:10 PM,Reporting party heard female screaming and crying from an above apartment,Unfounded
1518,Marijuana Contact,Frankfurter Hall,4/3/2018,1804030066,4/3/2018,10:03 PM,,Referred To Student Conduct
1519,Bicyclist Stop,Matthews Ln,4/3/2018,1804030068,4/3/2018,10:29 PM,,Verbal Warning Issued
1520,Bicyclist Stop,Voigt Dr/Lot 702,4/3/2018,1804030069,4/3/2018,10:31 PM,,Verbal Warning Issued
1521,Bicyclist Stop,Matthews Ln,4/3/2018,1804030070,4/3/2018,10:35 PM,,Verbal Warning Issued
1522,Bicyclist Stop,Scholars Dr North,4/3/2018,1804030072,4/3/2018,10:57 PM,,Verbal Warning Issued
1523,Illegal Camping,Lot 107,4/21/2018,1804210008,4/21/2018,2:02 AM,,Field Interview
1524,Suspicious Vehicle,Lot 502,4/21/2018,1804210011,4/21/2018,2:30 AM,,Field Interview
1525,Smoke Check,Thornton Pavilion,4/21/2018,1804210012,4/21/2018,2:51 PM,Report of smoke seen near the hospital,Logged Event
1526,Illegal Parking,Lot 310,4/21/2018,1804210013,4/21/2018,3:21 PM,,Cited
1527,Information,Unknown,4/21/2018,1804210017,4/21/2018,8:23 AM,911 hang‐up,Logged Event
1528,Injury,Lot 502,4/21/2018,2018‐0598,4/21/2018,9:28 AM,Solo skateboarding accident,Transported to Hospital
1529,Information,Pressler Dr,4/21/2018,1804210022,4/21/2018,10:10 AM,911 hang‐up,Logged Event
1530,Alcohol Contact,Vons,4/21/2018,1804210025,4/21/2018,12:21 PM,Subject seen carrying an open container of alcohol,Checks Ok
1531,Skateboard Stop,Lot 101,4/21/2018,1804210028,4/21/2018,2:36 PM,Teenagers doing jumps off stairs,Will Cooperate
1532,Information,Genesee Ave,4/21/2018,1804210029,4/21/2018,2:43 PM,911 hang‐up,Logged Event
1533,Injury,Cognitive Sciences Bldg,4/21/2018,2018‐0600,4/21/2018,3:16 PM,Solo skateboarding accident,Service Provided
1534,Welfare Check,Engineering Building Unit 1,4/21/2018,1804210033,4/21/2018,6:22 PM,Report of disoriented older adult female,Service Provided
1535,Citizen Contact,UCSD Police Department,4/21/2018,1804210036,4/21/2018,7:34 PM,"Reporting party is off campus tracking lost cell phone, requesting to speak with officer regarding her options",Service Provided
1536,Security Alarm,Price Center,4/21/2018,1804210038,4/21/2018,8:18 PM,,Checks Ok
1537,Suspicious Person,Tioga Hall,4/21/2018,1804210039,4/21/2018,8:40 PM,,Gone on Arrival
1538,Alcohol Contact,The Village West Building 1,4/21/2018,1804210044,4/21/2018,10:15 PM,,Checks OK
1539,Information,Price Center,4/21/2018,1804210045,4/21/2018,10:16 PM,Report of lost wallet,Information Only
1540,Alcohol Contact,Brennan Hall,4/21/2018,1804210046,4/21/2018,10:27 PM,,Referred To Student Conduct
1541,Fire,The Village West Building,4/21/2018,1804210049,4/21/2018,11:03 PM,Bread on fire inside oven,Checks Ok
1542,Noise Disturbance,Earls Place,4/21/2018,1804210050,4/21/2018,11:06 PM,Group of people yelling and playing volleyball,Referred To Student Conduct
1543,Noise Disturbance,Sixth College Apartments,4/21/2018,1804210051,4/21/2018,11:51 PM,Loud yelling and talking,Referred To Student Conduct
1544,Lewd Act in Public,Coast Apartments / Discovery Way,3/26/2018,1803260002,3/26/2018,1:00 AM,,Field Interview
1545,Suspicious Vehicle,Revelle College Dr / North Torrey Pines Rd.,3/26/2018,1803260003,3/26/2018,1:09 AM,,Field Interview
1546,Information,Glider Port,3/26/2018,2018‐0461,3/26/2018,02:22 ‐ 12:00 AM,Officer located a suspicious vehicle related to a reported missing person,Checks OK
1547,Trespass,Mayer Hall,3/26/2018,2018‐0462,3/26/2018,04:00 ‐ 12:00 AM,"Possibe transient, sleeping on couch, 602(M)PC ‐ Trespass, occupied real property without concent",Closed by Adult Arrest
1550,Security Alarm,Leichtag Biomedical Building,3/26/2018,1803260007,3/26/2018,5:06 AM,,False Alarm
1551,Security Alarm,Leichtag Biomedical Building,3/26/2018,1803260008,3/26/2018,6:33 AM,,False Alarm
1552,Security Alarm,Black Resouce Center,3/26/2018,1803260009,3/26/2018,7:50 AM,,False Alarm
1553,Citizen Contact,Geisel Library,3/26/2018,1803260010,3/26/2018,7:56 AM,Found cards under mouse in desk.,Information Only
1554,Information,Village Place and Market,3/26/2018,1803260010,3/26/2018,9:59 AM,"Male subject know to have had a previous stay away order, seen on campus asking student for money",Unable to Locate
1555,Ticket Sign Off,UCSD Police Department,3/26/2018,1803260020,3/26/2018,10:24 AM,,Service Provided
1556,Suspicious Person,Rimac Annex,3/26/2018,1803260027,3/26/2018,1:07 PM,,Field Interview
1557,Vandalism,Mount Soledad Facility,3/26/2018,2018‐0464,1/6/1900,3/26/2018,"Grafitti on exterior of building, damage $100",Report Taken
1558,Battery,UCSD Police Department,3/26/2018,2018‐0465,3/23/2018,03:00 ‐ 05:10 PM,Victim punched by opponent durning soccer game,Report Taken
1559,Security Alarm,Preuss,3/26/2018,1803260030,3/26/2018,2:41 PM,,False Alarm
1560,Incomplete Phone Call / 911 hangup,Rebecca and John Moores Cancer Center,3/26/2018,1803260033,3/26/2018,6:00 PM,,Unable to Locate
1561,Domestic Violence Disturbance,Gilman Dr / Myers Dr.,3/26/2018,1803260034,3/26/2018,6:24 PM,Report of male who appeared to be beating on female inside of vehicle,Field Interview
1562,Suspicious Person,Mesa Nueva Building B,3/26/2018,1803260038,3/26/2018,7:00 PM,Three males looking into vehicles,Unable to Locate
1563,Minor Injury Collision,Voight Dr / Matthews Ln.,3/26/2018,2018‐0466,3/26/2018,8:15 ‐ 8:16 PM,Vehicle vs. Pedestrian,Report Taken
1564,Fire Alarm,Latin America Hall,3/26/2018,1803260043,3/26/2018,10:02 AM,,False Alarm
1565,Information Only,Tuolumne Apartments,3/26/2018,2018‐0467,3/26/2018,10:22 PM ‐ 12:00 AM,"Officers responded to report of possible domestic violence incident, involved parties determined to be in verbal argument only",Report Taken
1566,Incomplete Phone Call/911 Hang‐up,Price Center,3/13/2018,1803130002,3/13/2018,12:26 AM,,Checks OK
1567,Bicyclist Stop,Lot 207,3/13/2018,1803130005,3/13/2018,1:43 AM,,Verbal Warning Issued
1568,Disturbance ‐ Domestic Violence Incident,Jacobs Medical Center,3/13/2018,2018‐0388,3/13/2018,2:03 AM,Verbal argument between boyfriend and girlfriend,Report Taken
1569,Alcohol Contact,Tioga Hall,3/13/2018,1803130007,3/13/2018,2:07 AM,,Referred To Student Conduct
1570,Drug Violation,Mesa Nueva Building A,3/13/2018,2018‐0389,3/13/2018,2:48 AM,"RSO initially requested welfare check of male slumped over the steering wheel of his vehicle, 11350(A) HS ‐ Possess narcotic controlled substance, 11550(A) HS‐ Under influence of controlled substance",Closed By Adult Arrest
1573,Noise Disturbance,Mesa Nueva Building A,3/13/2018,1803130014,3/13/2018,3:07 AM,Loud shouting,Quiet On Arrival
1574,Fire Alarm,Humanities & Social Sciences,3/14/2018,1803130027,3/14/2018,8:20 AM,,False Alarm
1575,Clery Incident Report ‐ Fondling,On Campus ‐ Residential,3/14/2018,2018‐0390,1/19/2018,Unknown,,Information Only
1576,Grand Theft,Altman CTRI Building,3/14/2018,2018‐0392,3/5/2018‐3/13/2018,8:00 AM‐8:00 AM,"Desktop computer stolen, loss $2,600.00",Report Taken
1577,Attempted Auto Theft,Pangea Parking Structure,3/14/2018,2018‐0393,3/7/2018‐3/13/2018,4:00 PM‐9:45 AM,,Report Taken
1578,Medical Aid,Lyman Ln,3/13/2018,1803130036,3/13/2018,9:17 AM,Young adult male having seizure,Transported To Hospital
1579,Suspicious Package,Clinical Research Facility,3/13/2018,1803130037,3/13/2018,9:21 AM,,Checks OK
1580,Suspicious Person,Health Sciences Biomedical Research Facility,3/13/2018,1803130039,3/13/2018,9:43 AM,,Gone On Arrival
1581,Attempted Burglary,Engineering Building Unit 3A,3/13/2018,2018‐0394,3/8/2018‐3/13/2018,8:00 AM‐11:00 AM,,Report Taken
1582,Ticket Sign Off,UCSD Police Department,3/13/2018,1803130044,3/13/2018,11:35 AM,,Service Provided
1583,Suspicious Person,Geisel Library,3/13/2018,1803130046,3/13/2018,11:56 AM,,Field Interview
1584,Battery,Jacaranda,3/13/2018,1803130052,3/13/2018,1:12 PM,Adult male made verbal threat and spit on reporting party,Field Interview
1585,Medical Aid,Triton Steps,3/13/2018,1803130053,3/13/2018,2:17 PM,"Young adult female had seizure, fell and hit head",Service Provided
1586,Armed Suspicious Person,Main Gym,3/13/2018,1803130054,3/13/2018,3:22 PM,"Parent received text from daughter, stating she saw and adult male that looked like he had a gun up his sleeve",Unable To Locate
1587,Suspicious Person,Price Center,3/13/2018,1803130057,3/13/2018,4:18 PM,,Unable To Locate
1588,Petty Theft,Oceanview Terrace,3/13/2018,1803130059,3/13/2018,5:31 PM,"Male subject didn't pay for 2 cups, when confronted subject only paid for 1 cup",Gone On Arrival
1589,Hit & Run Collision ‐ No Injuries,Lot 701,3/13/2018,2018‐0395,3/13/2018,10:00 AM‐4:00 PM,,Report Taken
1590,Petty Theft,Marshall Apartments West,3/13/2018,1803130067,3/3/2018,Unknown,"$55 stolen from victim's wallet, no report wanted at this time",Information Only
1591,Fire Alarm,Humanities & Social Sciences,3/13/2018,1803130079,3/13/2018,11:14 PM,,False Alarm
1592,Suspicious Vehicle,Clinical Research Facility,3/18/2018,1803180001,3/18/2018,12:00 AM,,Information Only
1593,Noise Disturbance,Douglas Hall,3/18/2018,1803180005,3/18/2018,12:42 AM,Loud talking,Quiet On Arrival
1594,Noise Disturbance,Tioga Hall,3/18/2018,1803180006,3/18/2018,12:58 AM,Bouncing basketball,Quiet On Arrival
1595,Noise Disturbance,Asante Hall,3/18/2018,1803180008,3/18/2018,1:27 AM,,Quiet On Arrival
1596,Noise Disturbance,Galathea Hall,3/18/2018,1803180011,3/18/2018,3:49 AM,Loud music and stomping,Quiet On Arrival
1597,Information,Mesa Nueva Building A,3/18/2018,2018‐0422,3/18/2018,3:00 AM,Possible threatening note found in custodial break room,Report Taken
1598,Found Property,The Village West Building 1,3/18/2018,2018‐0423,3/18/2018,11:06 AM,Found narcotics,Drugs Impounded
1599,Traffic Hazard,Villa La Jolla Dr/La Jolla Village Dr,3/18/2018,1803180024,3/18/2018,11:34 AM,Adult female going through suitcase in middle of roadway,Unable To Locate
1600,Ticket Sign Off,UCSD Police Department,3/18/2018,1803180028,3/18/2018,2:51 PM,,Service Provided
1601,Citizen Contact,Lot 003,3/18/2018,1803180032,3/18/2018,4:09 PM,Adult male having car trouble,Information Only
1602,Illegal Parking,Lot 201,3/18/2018,1803180040,3/18/2018,9:27 PM,,Citation Issued
1603,UC Policy Violation,Mesa Nueva Building E,3/18/2018,1803180042,3/18/2018,9:47 PM,Smoking contact,Referred To Student Conduct
1604,Marijuana Contact,Mesa Nueva Building D,3/18/2018,1803180044,3/18/2018,10:20 PM,,Referred To Student Conduct
1605,Burglary To Vehicle,Hopkins Parking Structure,3/18/2018,2018‐0424,3/18/2018,3:00 PM‐10:36 PM,"Unknown suspect(s) forced entry into victim's vehicle and stole miscellaneous items, loss $253.00",Report Taken
1606,Fire Alarm,Mesa Nueva Building A,3/18/2018,1803180047,3/18/2018,11:23 PM,,Checks OK
1607,Fire Alarm,Gilman Parking Structure,3/18/2018,1803180049,3/18/2018,11:38 PM,,Referred To Other UCSD Department
1608,Quiet Hours Contact,Douglas Hall,3/15/2018,1803150003,3/15/2018,12:25 AM,,Will Cooperate
1609,Trespass,Price Center,3/15/2018,1803150004,3/15/2018,12:38 AM,,Written Warning Issued
1610,Noise Disturbance,Earl's Place,3/15/2018,1803150006,3/15/2018,1:10 AM,Group of people loudly singing,Will Cooperate
1611,Suspicious Person,Mayer Hall,3/15/2018,1803150008,3/15/2018,1:59 AM,Transient sleeping on couch,Will Cooperate
1612,Non Injury Collision,Lot 103,3/15/2018,2018‐0404,3/15/2018,2:36 AM,Vehicle backed up into another vehicle,Report Taken
1613,Vin Verification,Campus Services Complex Building G,3/15/2018,1803150019,3/15/2018,8:19 AM,,Service Provided
1614,Non Injury Collision,Bonner Hall,3/15/2018,2018‐0405,3/15/2018,11:10 AM,UC vehicle vs. UC vehicle,Report Taken
1615,Citizen Contact,Stephen Birch Aquarium,3/15/2018,1803150034,2/15/2018,1:00 PM,"Report of parent with toddler that visited facility on 2/15/2018, staff members overheard him talking to child and felt it was hostile",Service Provided
1616,Petty Theft,The Village West Building 6,3/15/2018,1803150035,3/15/2018,12:13 PM,,Cancelled
1617,Person Down,Radiation Oncology Center,3/15/2018,1803150037,3/15/2018,1:32 PM,,Cancelled
1618,Lost Property,Thornton Pavilion,3/15/2018,2018‐0406,3/15/2018,7:15 AM,Lost prescription notepad,Report Taken
1619,Suspicious Person,La Jolla Del Sol Apartments,3/15/2018,1803150041,3/15/2018,4:27 PM,,Unable To Locate
1620,Traffic Control,VA Hospital,3/15/2018,1803150043,3/15/2018,4:40 PM,Disabled MTS bus in front of entrance to hospital,Cancelled
1621,Disturbance,Mesa Childcare Center,3/15/2018,1803150045,3/15/2018,5:26 PM,Reporting party was being followed by a motorist that threatened them,Service Provided
1622,Petty Theft,Sixth College Apartments ‐ Laundry Room,3/15/2018,2018‐0408,3/15/2018,12:01 AM‐1:00 PM,"Stolen clothing, loss $200.00",Report Taken
1623,Collision With Injury,Gilman Dr,3/15/2018,2018‐0409,3/15/2018,6:26 PM,"Bicyclist vs. Vehicle, bicyclist suffered minor injuries",Report Taken
1624,Reckless Driving,North Torrey Pines Rd/Salk Institute Rd,3/15/2018,1803150054,3/15/2018,9:57 PM,Report of reckless driver,Unable To Locate
1625,Information,Muir Field,3/15/2018,1803150055,3/15/2018,10:04 PM,Two persons arguing about something is a backpack,Information Only
