,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
2081,Information,Gilman Parking Structure,8/5/2011,110805029,8/5/2011,1:10 PM,Transient was yelling at reporting party.,Information Only
2082,Smoke Check,Engineering Building Unit 1,8/5/2011,110805031,8/5/2011,4:39 PM,Smoke coming from basement.  Power outage on campus.,False Alarm
2083,Traffic Control,Gilman Drive/Villa La Jolla Drive,8/5/2011,110805033,8/5/2011,5:00 PM,"Power out, traffic lights not working.",Information Only
2084,Information,Campus Services Complex Building B,8/5/2011,110805034,8/5/2011,4:45 PM,Campus wide power outage.,Information Only
2085,"Disturbance, Domestic Violence",Central Mesa Apartments,8/5/2011,2011‐1032,8/5/2011,6:00 PM,Sound of male and female fighting.,Report Taken
2086,Report of Burglary,Matthews Apartments,8/5/2011,2011‐1033,8/5/2011,6:30 PM,Laptop stolen.  Approximate value $1200.,Report Taken
2087,Welfare Check,Northview Information Booth,8/5/2011,110805039,8/5/2011,7:44 PM,Male staring at plants stroking them.  Not responding to anyone talking to him.,Checks OK
2088,Citizen Contact,Central Mesa Apartments,8/5/2011,110805042,8/5/2011,9:36 PM,Reporting Party called about domestic violence earlier.Subject gave non specific threatsand refused to leave.  Now in their respective apartments.,Information Only
2089,Information,Institute of the Americas,8/5/2011,110805043,8/5/2011,9:39 PM,Unknown alarm sounding from second floor.,Information Only
2090,Suspicious Person,Urey Hall Annex,8/5/2011,110805047,8/5/2011,11:06 PM,Transient on ground floor courtyard of Urey Annex.,Will Cooperate
2091,Noise Disturbance,Engineering Bldg,8/11/2011,110811008,8/11/2011,4:17 AM,Alarm going off.,Referred to Other Agency
2092,Suspicious Person,Stewart Hall,8/11/2011,110811010,8/11/2011,6:41 AM,,Gone On Arrival
2093,Suspicious Person,SIO Director's Office,8/11/2011,110811011,8/11/2011,6:51 AM,,Unable to Locate
2094,Information Only,Geisel Circulation Desk,8/11/2011,2011‐1052,8/11/2011,12:10 PM,Reporting party requested documentation of ex‐boyfriend's unwanted advances.,Report Taken
2095,Non Injury Accident,Genesee/Campus Point,8/11/2011,110811046,8/11/2011,11:03 PM,Possible traffic accident.,Unable to Locate
2096,Hit and Run No Injuries,Rebecca and John Morres Cancer Center,8/17/2011,2011-1071,8/16/2011,7:45 AM - 5:45 PM,Damage to driver side of vehicle,Report Taken
2097,Non Injury Accident,9800 Block of Genesee,8/17/2011,2011-1073,8/17/2011,10:00 AM,UCSD shuttle hit a sign on Genesee,Report Taken
2098,Grand Theft,McCarthy Construction Site,8/17/2011,2011-1072,8/16/2011-8/17/2011,5:00 PM - 6:30 AM,Copper pipe and power cord stolen.  Value Stolen: $1250,Report Taken
2099,Citizen Flagdown,Price Center,8/17/2011,110817024,8/17/2011,11:31 AM,Disturbance with roomate,Information Only
2100,Citizen Contact,Campus Service Complex Building B,8/17/2011,110817025,8/17/2011,11:48 AM,Sex registration update,Information Only
2101,Traffic Hazard,Artists Lane,8/17/2011,110817029,8/17/2011,2:22 PM,Golf cart sitting in the middle of the road,Referred to Other Agency
2102,Medical Aid,Unex K,8/17/2011,110817030,8/17/2011,2:41 PM,Subject fell in bathroom and unable to get up,Transported to Hospital
2103,Information,La Jolla/Carmel Valley Area,8/17/2011,110817034,8/17/2011,3:18 PM,Multiple reports of a strong chemical smell in the area,Information Only
2104,Skateboard Stop,Sierra Summit,8/17/2011,110817041,8/17/2011,6:04 PM,Skateboarders east of cafeteria,Verbal Warning Issued
2105,Skateboard Stop,Revelle,8/17/2011,110817042,8/17/2011,6:13 PM,Small group of skaters at Revelle,Verbal Warning Issued
2106,Petty Theft,Campus Service Complex Building B,8/17/201,2011-1074,8/17/2011,8:10 PM - 8:35 PM,Stolen purse from vehicle.  Loss: $247,Report Taken
2107,Noise Disturbance,1 Miramar Bldg 4,8/3/2011,110803001,8/3/2011,1:22 AM,Loud talking.,Will Cooperate
2108,Citizen Contact,Perlman Ambulatory Care,8/3/2011,110803012,8/3/2011,8:58 AM,Concerns about unwanted attention from ex‐patient.,Information Only
2109,Fire Alarm,Marshall Res Halls,8/3/2011,110803016,8/3/2011,10:15 AM,Smoke from cooking.,False Alarm
2110,Lost Property,Center Hall,8/3/2011,110803017,8/3/2011,10:21 AM,Lost passport.,Information Only
2111,Shoplifting,Bookstore,8/3/2011,2011‐1020,8/3/2011,12:10 PM,Suspect was placed under private person's arrest by store security. Loss: $157.15.,"Closed By Citation, Adult"
2112,Fire Alarm,Engineering Bldg,8/3/2011,110803022,8/3/2011,12:28 PM,Burnt food.,False Alarm
2113,Vandalism,Lot 401,8/3/2011,2011‐1021,8/2/2011,6:00 PM 08/02/2011 ‐ 8:15 AM 08/03/2011,Unknown suspect(s) vandalized victims driver side door panel. Damage: $100.00.,Report Taken
2114,Welfare Check,SIO Pier,8/3/2011,110803029,8/3/2011,3:48 PM,"Disoriented white male adult, unfamiliar with surroundings.",Field Interview
2115,Lost Property,Regents Rd,8/3/2011,110803030,8/3/2011,4:34 PM,Found wallet.,Information Only
2116,Fire,North Torrey Pines Rd/ Torrey Pines Scenic Dr,8/3/2011,110803033,8/3/2011,5:37 PM,Vehicle on fire.,Checks OK
2117,Hazard Situation,Center for Molecular Genetics,8/3/2011,110803034,8/3/2011,6:58 PM,"touched container that says radioactive while cleaning, would like advisement.",Information Only
2118,Information Only,Gilman Dr/Scholars Dr,8/3/2011,2011‐1022,8/3/2011,7:56 PM,Rope left on a tree.,Report Taken
2119,Welfare Check,Discovery Wy,8/3/2011,110803040,8/3/2011,7:59 PM,Suspicious person on roof.,Unable to Locate
2120,Burglary Alarm,Unex K,8/3/2011,110803043,8/3/2011,10:40 PM,,False Alarm
2121,Unknown Trouble,Stein Clinical Research,8/22/2011,110822002,8/22/2011,12:10 AM,Someone heard screaming.,Unable To Locate
2122,Welfare Check,Engineering Bldg,8/22/2011,110822020,8/22/2011,9:41 AM,Uncle unable to make contact with nephew.,Unable To Locate
2123,Grand Theft,Social Sciences Bldg,8/22/2011,2011‐1080,8/22/2011,9:55 AM,Unknown suspect(s) took victim's laptop. Loss: $1173.99.,Report Taken
2124,Panic/Silent Alarm,Robinson Complex Bldg 2,8/22/2011,110822026,8/22/2011,11:03 AM,,False Alarm
2125,Disturbance,Spanos Athletic Training Facility,8/22/2011,110822031,8/22/2011,11:44 AM,Verbal dispute.,Field Interview
2126,Collision No Injury,Health Science Dr,8/22/2011,2011‐1081,8/22/2011,6:00 AM,Reporting party hit pole.,Report Taken
2127,Collision No Injury,Lot 104,8/22/2011,2011‐1084,8/22/2011,2:15 PM,UC vehicle hit by another vehicle.,Report Taken
2128,Information,Birch Admissions,8/22/2011,110822040,8/22/2011,5:00 PM,Suspicious voicemail.,Information Only
2129,Burglary Alarm,UCTR,8/22/2011,110822047,8/22/2011,8:44 PM,,False Alarm
2130,Suspicious Person,Black Hall,8/22/2011,110822048,8/22/2011,10:03 PM,,Unfounded
2131,Citizen Contact,North mesa Apartments,8/22/2011,110822050,8/22/2011,10:55 PM,Roommate dispute.,Will Cooperate
2132,"Disturbance, Noise",Central Mesa Apartments,8/28/2011,110828004,8/28/2011,12:42 PM,Loud party at location,Will Cooperate
2133,Assist Other Agency,I-5 Freeway,8/28/2011,110828006,8/28/2011,1:35 AM,People fighting on offramp to Genesse.,Information Only
2134,"Disturbance, Noise",1 Miramar Building 4,8/28/2011,110828007,8/28/2011,2:01 AM,Group talking in courtyard.,Quiet on Arrival
2135,Information,Parking Lot 102,8/28/2011,110828011,8/28/2011,5:07 AM,Muted sound from west end of lot.,Checks Ok
2136,Suspicious Person,Center for Molecular Genetics,8/28/2011,110828014,8/28/2011,11:05 AM,Male scalling building on east side.,Unable to Locate
2137,"Disturbance, General",Geisel Library,8/28/2011,110828019,8/28/2011,4:00 PM,Verbal with library security.,Gone On Arrival
2138,Citizen Contact,Parking Lot 002,8/28/2011,110828021,8/28/2011,4:19 PM,Parking citation on vehicle.,Checks Ok
2139,Ticket Sign Off,Campus Service Complex Building B,8/28/2011,110828023,8/28/2011,4:47 PM,"Silver Scion, registration tabs.",Information Only
2140,Illegal Vendor/Solicitor,Miramar Building 3,8/28/2011,110828030,8/28/2011,5:53 PM,Selling candy bars.,Unable to Locate
2141,Information,Sio Admin,8/28/2011,110828044,8/28/2011,10:03 PM,,Information Only
2142,Missing Person,Urey Hall,8/28/2011,110828049,8/28/2011,11:21 PM,Husband has not returned home.,Returned Home
2143,Suspicious Person,Pangea Parking Structure,8/9/2011,110809005,8/9/2011,4:20 AM,,Unable to Locate
2144,Suspicious Vehicle,Lot 207,8/9/2011,110809006,8/9/2011,4:39 AM,,Checks OK
2145,Petty Theft,Tenaya Hall,8/9/2011,2011‐1043,8/9/2011,6:30 AM,"Vending machine vandalized, unknown loss. Damage: $100.00.",Report Taken
2146,Animal Call,Lot 751,8/9/2011,110809012,8/9/2011,7:21 AM,Dog in vehicle.,Information Only
2147,Fire Alarm,Engineering Bldg,8/9/2011,110809015,8/9/2011,7:30 AM,,False Alarm
2148,Medical Aid,Urey,8/9/2011,110809029,8/9/2011,10:22 AM,Female having complications with speaking and vision. Conscious and breathing.,Transported to Hospital
2149,Medical Aid,Rebecca and John Moores Cancer Center,8/9/2011,110809030,8/9/2011,11:01 AM,"Patient having reaction to transfusion, conscious and breathing.",Information Only
2150,Citizen Contact,UCSD Campus,8/9/2011,110809038,8/6/2011,12:30 PM‐3:00 PM,Truck vandalized.,Reporting party refused report at this time
2151,Shoplifting,Bookstore,8/9/2011,2011‐1044,8/2/2011,Unknown,Suspect took four books without paying for them. Loss: $231.30.,Report Taken
2152,Medical Aid,Student Health,8/9/2011,110809044,8/9/2011,4:05 PM,"Young male having chest and back pain, conscious and breathing.",Transported to Hospital
2153,Non‐Injury Accident,Lot 207,8/9/2011,110809045,8/9/2011,7:05 PM,Vehicle rolled into another vehicle.,Both parties exchanged information
2154,Suspicious Vehicle,Lot 504,8/9/2011,110809052,8/9/2011,22:21,,Information Only
2155,Burglary Alarm,Café Ole Cart,8/4/2011,110804010,8/4/2011,2:52 AM,,False Alarm
2156,Suspicious Person,Pepper Canyon,8/4/2011,110804012,8/4/2011,4:32 AM,Male locked self in restroom.,Field Interview
2157,Information Only,Lot 751,8/4/2011,2011‐1025,8/4/2011,8:13 AM,"Dogs locked in parked, unoccupied vehicle.",Referred to Other Agency
2158,Petty Theft,Revelle,8/4/2011,2011‐1024,07/30/2011‐08/03/2011,3:00 PM 07/30/2011‐11:59 PM 08/03/2011,Unknown suspect took victim's US currency. Loss: $59.03,Report Taken
2159,Information Only,Rebecca and John Moores Cancer Center,8/4/2011,2011‐1026,8/4/2011,9:00 AM,Verbal dispute.,Report Taken
2160,Vandalism,International Center,8/4/2011,2011‐1028,8/3/2011,11:45 AM‐1:00 PM,Unknown suspect(s) used unknown tool to break victim's sink. Damage: $200.00.,Report Taken
2161,Indecent Exposure,Center Hall,8/4/2011,2011‐1027,8/4/2011,11:43 AM,Stay away order issued.,Escorted Off Campus
2162,Incomplete Wireless Call,Tioga Hall,8/4/2011,110804047,8/4/2011,3:40 PM,,Information Only
2163,Burglary Alarm,Preuss School,8/4/2011,110804053,8/4/2011,4:36 PM,,False Alarm
2164,Suspicious Circumstances,Lot 102,8/4/2011,110804055,8/4/2011,5:33 PM,bad odor coming from parked vehicle.,Checks OK
2165,Assist Other Agency,Blacks Beach Gate,8/4/2011,110804059,8/4/2011,7:39 PM,,Information Only
2166,Suspicious Vehicle,Lot 102,8/4/2011,110804061,8/4/2011,7:49 PM,,Information Only
2167,Information Only,Argo Hall,8/4/2011,110804062,8/4/2011,8:25 PM,Stun gun confiscated for safe keeping.,Report Taken
2168,Animal Call,Warren Student Activity Center,8/4/2011,110804064,8/4/2011,9:22 PM,"Bob cat seen, non aggressive.",information Only
2169,Information,Humanities and Social Sciences,8/4/2011,110804065,8/4/2011,9:54 PM,Small amount of blood seen in restroom.,Checks OK
2170,Information,Grassy Knoll,8/4/2011,110804067,8/4/2011,10:44 PM,Security guard believes someone running around in knoll.,Information Only
2171,Burglary Alarm,Chancellor House,8/4/2011,110804068,8/4/2011,10:45 PM,,False Alarm
2172,Noise Disturbance,Rita Atkinson Residences,8/4/2011,110804070,8/4/2011,11:07 PM,Male heard yelling.,Unable to Locate
2173,Noise Disturbance,Village East,8/25/2011,110825001,8/25/2011,12:14 AM,Loud music.,Will Cooperate
2174,Informational Report,South Mesa Apartments,8/25/2011,2011‐1094,8/25/2011,3:07 AM,Possible suicide attempt.,Taken To Hospital
2175,Burglary Alarm,Internal Medicine Group Bldg 1,8/25/2011,110825005,8/25/2011,6:28 AM,,False Alarm
2176,Grand Theft,Mortonson Construction Site,8/25/2011,2011‐1095,08/23/2011‐08/25/2011,6:00 PM 08/23/2011‐7:00 AM 08/25/2011,Unknown suspect(s) too two large construction banners. Loss: $1200.00.,Report Taken
2177,Burglary Alarm,Round Table Pizza,8/25/2011,110825012,8/25/2011,8:46 AM,,False Alarm
2178,Fire Alarm,Economics,8/25/2011,110825016,8/25/2011,9:09 AM,Smoke in elevator machine room.,Referred To Other Agency
2179,Welfare Check,Library Walk,8/25/2011,2011‐1097,8/25/2011,10:10 AM,Possible suicidal subject.,Checks OK
2180,Citizen Contact,UCSD Police Department,8/25/2011,2011‐1096,8/24/2011,3:54 PM,Unknown person(s) posted victims telephone number on craigslist website.,Report Taken
2181,Collision Counter Report,P‐507 CSC,8/25/2011,2011‐1098,8/24/2011,4:00 PM,UC vehicle backed into another UC vehicle.,Report Taken
2182,Skateboard Stop,Warren Mall,8/25/2011,110825026,8/25/2011,11:37 AM,2 trick riders.,Will Cooperate
2183,Injury,Walkway West Of APM,8/25/2011,2011‐1100,8/25/2011,4:28 PM,"Female fell from bike, conscious and breathing.",Report Taken
2184,Battery,Thornton ER,8/25/2011,2011‐1101,8/25/2011,5:00 PM,Hospital staff reporting battery.,Report Taken
2185,Fire Alarm,North mesa Apartments,8/25/2011,110825037,8/25/2011,7:56 PM,,False Alarm
2186,Ticket Sign Off,UCSD Police Department,8/25/2011,110825042,8/25/2011,10:58 PM,,Information Only
2187,Noise Disturbance,Regents Rd,8/25/2011,110825044,8/25/2011,11:19 PM,Two subjects in pool.,Will Cooperate
2188,Burglary Alarm,Faculty Club,8/31/2011,110831001,8/31/2011,12:01 AM,,False Alarm
2189,Burglary Alarm,Internal Medicine Group Bldg 1,8/31/2011,110831015,8/31/2011,6:38 AM,,False Alarm
2190,Reckless Driving,Lot 702,8/31/2011,110831016,8/31/2011,7:59 AM,,Information Only
2191,Injury,Gilman Dr/Osler Lane,8/31/2011,2011‐1118,8/31/2011,10:53 AM,Construction worker fractured lower leg.,Transported To Hospital
2192,Bicyclist Stop,Voigt Dr/Lyman Ln,8/31/2011,110831032,8/31/2011,12:46 PM,,Cited
2193,Citizen Contact,Shiley Eye Center,8/31/2011,110831033,8/31/2011,12:51 PM,Elderly female refusing to go with ride. Possibly has Alzheimer's or dementia.,Information Only
2194,Citizen Contact,Rimac,8/31/2011,110831036,8/30/2011,Unknown,Reporting party wanting to talk to officer about incident that occurred the previous day with asuspicious person.,Information Only
2195,Drunk In Public,UCTR 201,8/31/2011,110831040,8/31/2011,3:34 PM,Possible intoxicated person seen.,Checks OK
2196,Noise Disturbance,Center For Coastal Studies,8/31/2011,110831041,8/31/2011,3:39 PM,Group of people drinking and making noise.,Checks OK
2197,Animal Call,Biomedical Library,8/31/2011,110831044,8/31/2011,4:49 PM,2 unleashed dogs.,Gone On Arrival
2198,Suspicious Persons,Expedition Wy,8/31/2011,110831050,8/31/2011,7:18 PM,Possibly shooting rabbits.,Field Interview
2199,Burglary Alarm,UCTR 110,8/31/2011,110831056,8/31/2011,10:03 PM,,False Alarm
2200,Petty Theft,Biomedical Library,8/27/2011,2011‐1119,08/24/2011‐08/25/2011,1:00 PM‐5:05 PM,Unknown suspect(s) stole victim's wallet.,Online Report
2201,Grand Theft,Biomedical Library,8/31/2011,2011‐1120,8/22/2011,12:00 PM,Unknown suspect(s) stole victim's laptop.,Online Report
2202,Disturbance,Coast Apartments,8/10/2011,110810002,8/10/2011,12:39 AM,Loud music.,Gone On Arrival
2203,Burglary,Bike Shop,8/10/2011,2011‐1046,08/09/2011‐08/10/2011,6:00 PM 08/09/2011‐8:50 AM 08/10/2011,"3 bicycles and several new bike parts stolen. Loss: $16,270.00.",Report Taken
2204,Incomplete Wireless Call,Lot 751,8/10/2011,110810021,8/10/2011,12:00 PM,,Cancelled After Dispatch
2205,Throwing Objects at Moving Vehicle,Expedition Wy,8/10/2011,110810026,8/10/2011,5:46 PM,Female throwing sticks at motorcyclist.,Information Only
2206,Burglary Alarm,Robinson Complex,8/10/2011,110810027,8/10/2011,6:28 PM,,False Alarm
2207,Fire Alarm,Pacific Hall,8/10/2011,110810028,8/10/2011,6:55 PM,Caused by construction.,False Alarm
2208,Petty Theft,ERC Laundry,8/10/2011,2011‐1049,8/10/2011,9:50 PM,Unknown suspect(s) took victim's black mountain bike.,Report Taken
2209,Information Only,General Store,8/10/2011,2011‐1050,8/10/2011,10:53 PM,Suspicious person.,Issued stay away order
2210,Suspicious Vehicle,Parking Lot 502,8/16/2011,110816001,8/16/2011,12:20 AM,,Checks OK
2211,Traffic Stop,North Torrey Pines/La Jolla Scenic,8/16/2011,2011-1069,8/16/2011,9:50 AM,Traffic Stop,Cited
2212,Traffic Control,Voigt/Justice,8/16/2011,110816033,8/16/2011,10:23 AM,Semi backing up,Information Only
2213,Non Injury Accident,Voigt Dip on Voigt Drive/Justice Lane,8/16/2011,2011-1067,8/16/2011,10:55 AM,UC vehicle rear ended blue honda accord.,Report Taken
2214,Information,North Mesa Apartments,8/16/2011,110816036,8/16/2011,11:57 AM,Signal light installation,Information Only
2215,Non Injury Accident Report,Hopkins Parking Structure,8/16/2011,2011-1070,8/16/2011,1:05 PM,UC vehicle versus pole,Report Taken
2216,Possession of Drugs for Sale,Main Gym,8/16/2011,110816041,8/16/2011,2:15 PM,Offered the reporting party aderol,Unable to Locate
2217,Citizen Contact,Campus Service Complex Building B,8/16/2011,110816043,8/16/2011,2:24 PM,Reporting Party reported his phone stolen and believes he found the person withhis phone.,Information Only
2218,Incomplete Wireless Call,Gilman Parking Structure,8/16/2011,110816045,8/16/2011,2:48 PM,Nothing heard,Misdial
2219,Citizen Contact,Cashiers Office,8/16/2011,110816046,8/16/2011,2:55 PM,Motor assistance,Referred to Other Agency
2220,Incomplete Phone Call/911 Hang-up,Supercomputer Center,8/16/2011,110816048,8/16/2011,3:11 PM,"Hang up, busy on call back.",Misdial
2221,Citizen Contact,Gilman Drive/Rupertus Lane,8/16/2011,110816052,8/16/2011,6:12 PM,,Information Only
2222,Citizen Contact,Scholars Drive South/Weiss Lane,8/16/2011,11081654,8/16/2011,6:16 PM,Students advised not to climb on pillars,Information Only
2223,Burglary Alarm,UCTR,8/23/2011,110823001,8/23/2011,12:05 AM,,False Alarm
2224,Burglary Alarm,Preuss School,8/23/2011,110823005,8/23/2011,3:35 AM,,False Alarm
