,Event,Location,Date Reported,Incident/Case#,Date Occurred,Time Occurred,Summary:,Disposition:
4159,Fire Alarm,Hubbs hall,10/25/2017,1710250062,10/25/2017,6:32 PM,,False Alarm
4160,Bicyclist Stop,Voigt Drive/Lot 702,10/25/2017,1710250072,10/25/2017,9:18 PM,,Verbal Warning Issued
4161,Alcohol Contact,Mesa Nueva Building A,10/25/2017,1710250075,10/25/2017,10:01 PM,,Checks OK
4162,Bicyclist Stop,Scholars Drive South,10/25/2017,1710250076,10/25/2017,10:04 PM,,Verbal Warning Issued
4163,Bicyclist Stop,Lot 303,10/25/2017,1710250077,10/25/2017,10:09 PM,,Verbal Warning Issued
4164,Issuance of Stay Away Order,Price Center,10/25/2017,2017-1653,10/25/2017,11:24 PM,Original call for suspicious person locking themselves in bathroom,Report Taken
4165,Petty Theft,YogurtWorld,10/25/2017,2017-1652,10/19/2017,5:00 PM - 6:00 PM,"Laptop taken without owner's consent, loss $300",Online Report
4166,Noise Disturbance,Marshall Residential Halls,10/31/2017,1710310003,10/31/2017,2:00 AM,,Student Conduct Referral
4167,Illegal Parking,Mesa Nueva Building A,10/31/2017,1710310004,10/31/2017,2:54 AM,,Information Only
4168,Illegal Parking,Mesa Nueva Building A,10/31/2017,1710310005,10/31/2017,3:03 AM,,Information Only
4169,Information,CA Institute for Telecommunication,10/31/2017,1710310006,10/31/2017,4:16 AM,,Referred to Other Department
4170,Illegal Parking,Mesa Nueva Building A,10/31/2017,1710310007,10/31/2017,4:57 PM,,Service Provided
4171,Information,Social Sciences Building,10/31/2017,1710310008,10/31/2017,5:00 AM,Gate broken at location,Referred to Other Department
4172,Welfare Check,Pepper Canyon Hall,10/31/2017,1710310009,10/31/2017,5:37 AM,Subject lying on ground,Unable to Locate
4173,Vandalism,Revelle Commons,10/31/2017,1710310013,10/31/2017,6:48 AM,Two subjects seen with spray cans and a sprayed anchor,Information Only
4174,Suspicious Package,York Hall,10/31/2017,17103100016,10/31/2017,8:21 AM,Subject seen smoking marijuana,Unable to Locate
4175,Suspicious Person,Lot 781,10/31/2017,1710310017,10/31/2017,8:57 AM,,Unable to Locate
4176,Impound Vehicle,Lot 208,10/31/2017,2017-1689,10/31/2017,9:38 AM,Vehicle with unpaid citations,Report Taken
4177,Welfare Check,Hopkins Parking Structure,10/31/2017,1710310020,10/31/2017,10:31 AM,Subject at location sounding distraught,Unable to Locate
4178,Bicyclist Stop,Scripps Memorial Hospital,10/31/2017,1710310021,10/31/2017,10:32 AM,,Verbal Warning Issued
4179,Security Alarm,Student Services Center,10/31/2017,1710310022,10/31/2017,10:38 AM,,False Alarm
4180,Collision with Injury,Torrey Pines Scenic Drive,10/31/2017,2017-1690,10/31/2017,12:01 PM,UCSD vehicle v. vehicle,Report Taken
4181,Citizen Contact,Applied Physics and Mathematics,10/31/2017,1710310034,10/31/2017,2:40 PM,Reporting party received call from unknown subject claiming to have information on his son and is requesting to speak to an officer,Service Provided
4182,Vehicle Theft,North Mesa Apartments,10/31/2017,2017-1691,10/30/2017 - 10/31/2017,9:30 PM - 4:00 PM,"Motorcycle taken, loss $4500",Report Taken
4183,Report of Annoying/Harassing Phone Call,York Hall,10/31/2017,1710310044,10/31/2017,8:48 PM,Subject keeps sending texts,Service Provided
4184,Citizen Contact,Matthews Apartments,10/31/2017,1710310045,10/31/2017,9:02 PM,Roommate disagreement,Service Provided
4185,Assist Other Agency,Mobil Station,10/31/2017,1710310047,10/31/2017,9:32 PM,SDPD responding to an accident,Information Only
4186,Injury,Pangea Parking Structure,10/31/2017,2017-1701,10/31/2017,9:54 PM,Injury caused by falling down stairs,Transported to Hospital
4187,Over Intoxication in Residence to Hospital,Blake Hall,10/31/2017,2017-1702,10/31/2017,10:03 PM,Original call for welfare check,Transported to Hospital
4188,Noise Disturbance,The Village West Building 8,10/31/2017,1710310052,10/31/2017,10:12 PM,Loud bass,Will Cooperate
4189,Assist Other Agency,Thornton Hospital,10/31/2017,1710310058,10/31/2017,10:49 PM,Subject walking away from emergency room,Service Provided
4190,Prowler,Central Mesa Apartments,10/31/2017,1710310059,10/31/2017,10:12 PM,Reporting party hears scraping sounds outside her window,Checks OK
4191,Noise Disturbance,Earth Hall South,10/31/2017,1710310060,10/31/2017,11:24 PM,Someone playing guitar,Quiet On Arrival
4192,Noise Disturbance,Tuolumne Apartments,10/31/2017,1710310065,10/31/2017,11:50 PM,Loud talking,Quiet On Arrival
4193,Bicycle Theft,Solis Hall,10/31/2017,2017-1703,10/26/2017,7:20 PM - 7:50 PM,Loss $700,Online Report
4194,Citizen Flagdown,Voigt Drive/Lot 510,10/10/2017,1710100001,10/10/2017,12:05 AM,Questions about citation,Service Provided
4195,Property Damage,Tuolomne Apartments,10/10/2017,2017-1536,10/10/2017,12:45 AM,Broken light lamp post,Report Taken
4196,Bicyclist Stop,Tenaya Hall/Scholars Drive North,10/10/2017,1710100006,10/10/2017,12:43 AM,No headlights on bike,Verbal Warning Issued
4197,Attempt to Contact,Mesa Nueva Building E,10/10/2017,1710100007,10/10/2017,12:49 AM,Checking on resident,Service Provided
4198,Noise Disturbance,Sixth College Apartments,10/10/2017,1710100008,10/10/2017,12:52 AM,Loud yelling for two hours,Quiet On Arrival
4199,Suspicious Vehicle,Glider Port,10/10/2017,1710100010,10/10/2017,12:53 AM,,Field Interview
4200,Noise Disturbance,Oceania Hall,10/10/2017,1710100011,10/10/2017,1:01 AM,Subject being loud,Service Provided
4201,Detention,Mobil Station,10/10/2017,2017-1537,10/10/2017,1:06 AM,Original call for skateboard stop,Transported to Hospital
4202,Bicyclist Stop,Engineer Lane,10/10/2017,1710100013,10/10/2017,1:09 AM,No light on bicycle,Verbal Warning Issued
4203,Vehicle Burglary,Mesa Nueva Building B,10/10/2017,2017-1546,10/8/2017 - 10/10/2017,8:00 PM - 4:48 AM,"Unknown suspect(s) broke victim's vehicle window and carried away property, loss $450",Report Taken
4204,Security Alarm,Glaxo Smith Kline,10/10/2017,1710100020,10/10/2017,5:11 AM,,False Alarm
4205,Assist Other Agency,Scripps Memorial Hospital,10/10/2017,1710100023,10/10/2017,6:57 AM,Vehicle v. pedestrian accident,Referred to Other Agency
4206,Citizen Flagdown,Muir Lane/Scholars Drive South,10/10/2017,1710100026,10/10/2017,8:05 AM,Non injury accident,Referred to Other Agency
4207,Welfare Check,Stephen Birch Aquarium,10/10/2017,1710100028,10/10/2017,8:21 AM,Vehicle door open with a cell phone on the seat,Cancelled
4208,Fire Alarm,Thornton Hospital,10/10/2017,1710100030,10/10/2017,8:50 AM,,Referred to Other Department
4209,Non Injury Accident,Friars Road/Rancho Mission Road,10/10/2017,1710100031,10/10/2017,8:50 AM,UCSD vehicle accident,Information Only
4210,Citizen Flagdown,Thornton Hospital,10/10/2017,1710100033,10/10/2017,9:21 AM,,Service Provided
4211,Information,Lot 412,10/10/2017,1710100035,10/10/2017,9:34 AM,Possible false placard for vehicle in reserved space,Referred to Other Department
4212,Citizen Contact,Unknown,10/10/2017,1710100038,10/10/2017,10:04 AM,Reporting party's social media account hacked,Information Only
4213,Bicyclist Stop,Russell Lane/Lyman Lane,10/10/2017,1710100039,10/10/2017,10:22 AM,License and registration not in possession,Cited
4214,Incomplete Wireless Call,Russell Lane/Gilman Drive,10/10/2017,1710100041,10/10/2017,11:00 AM,,Unable to Locate
4215,Lost Property,Student Services Center,10/10/2017,1710100043,10/10/2017,11:18 AM,Unattended backpack at location,Unable to Locate
4216,Bicyclist Stop,Literature Building,10/10/2017,1710100044,10/10/2017,11:19 AM,Stop required,Cited
4217,Attempted Suicide to Hospital,Keeling Apartments Building 1,10/10/2017,2017-1549,10/10/2017,12:40 PM,,Transported to Hospital
4218,Disturbance - Fight,VA Hospital,10/10/2017,1710100054,10/10/2017,1:42 PM,Reporting party stated there was a possible fight in parking lot,Unable to Locate
4219,Vehicle Theft,Lot 207,10/10/2017,2017-1550,10/10/2017,9:00 AM - 2:15 PM,Unknown suspect(s) removed motorcycle from lot,Report Taken
4220,Hit and Run No Injuries,Hopkins Parking Structure,10/10/2017,1710100060,10/10/2017,5:27 PM,Reporting party returned to vehicle with new damage to vehicle,Service Provided
4221,Welfare Check,Preuss School,10/10/2017,1710100061,10/10/2017,6:38 PM,Checking for student who did not get off the bus,Checks OK
4222,Hit and Run No Injuries,Gilman Parking Structure,10/10/2017,1710100062,10/10/2017,6:55 PM,Reporting party returned to vehicle with new damage to vehicle,Service Provided
4223,Collision No Injury,Lot 101,10/10/2017,2017-1551,10/10/2017,7:46 PM,UCSD Vehicle v. privately owned vehicle,Report Taken
4224,Fire Alarm,Argo Hall,10/10/2017,1710100067,10/10/2017,8:42 PM,,False Alarm
4225,Noise Disturbance,1 Miramar Building 1,10/10/2017,1710100068,10/10/2017,8:44 PM,Loud stomping,Student Conduct Referral
4226,Bicyclist Stop,Scholars Drive North,10/10/2017,1710100075,10/10/2017,10:15 PM,Bike lights required,Verbal Warning Issued
4227,Security Alarm,Isaacs Hall,10/10/2017,1710100076,10/10/2017,10:19 PM,,False Alarm
4228,Bicyclist Stop,La Jolla Shores Drive,10/10/2017,1710100077,10/10/2017,10:26 PM,Bike lights required,Verbal Warning Issued
4229,Fire Watch,Argo Hall,10/10/2017,1710100078,10/10/2017,10:44 PM,,Referred to Other Department
4230,Information,Redwood Drive,10/10/2017,1710100079,10/10/2017,10:52 PM,Vehicle with lights on,Information Only
4231,Noise Disturbance,Lot 701,10/10/2017,1710100083,10/10/2017,11:13 PM,Noise like fireworks or shots,Checks OK
4232,Suspicious Person,Price Center,10/10/2017,1710100086,10/10/2017,11:34 PM,,Field Interview
4233,Suspicious Vehicle,Glider Port,10/10/2017,1710100087,10/10/2017,11:35 PM,,Field Interview
4234,Bench Warrant for Failure to Appear,Villa La Jolla Drive,10/10/2017,2017-1548,10/10/2017,12:17 PM,,Closed by Adult Arrest
4235,Suspicious Person,Center Hall,10/28/2017,1710280001,10/28/2017,12:04 AM,,Unable to Locate
4236,Citizen Contact,Revelle Basketball Courts,10/28/2017,1710280007,10/28/2017,12:44 AM,Subjects playing basketball after hours,Student Conduct Referral
4237,Alcohol Contact,Revelle Apartments,10/28/2017,1710280009,10/28/2017,12:58 AM,,Student Conduct Referral
4238,Alcohol Contact,Revelle Apartments,10/28/2017,1710280010,10/28/2017,1:18 AM,,Student Conduct Referral
4239,Quiet Hours Contact,Douglas Hall,10/28/2017,1710280012,10/28/2017,1:33 AM,,Student Conduct Referral
4240,Alcohol Contact,Challenger Hall,10/28/2017,1710280015,10/28/2017,2:01 AM,,Student Conduct Referral
4241,Citizen Contact,Mesa Nueva Building A,10/28/2017,1710280019,10/28/2017,3:04 AM,Resident burned a pot,Checks OK
4242,Suspicious Person,Pangea Parking Structure,10/28/2017,1710280020,10/28/2017,3:10 AM,,Checks OK
4243,Signal Light Malfunction,La Jolla Shores Drive,10/28/2017,1710280022,10/28/2017,3:46 AM,Intersection lights flashing,Referred to Other Department
4244,Noise Disturbance,1 Miramar Building 4,10/28/2017,1710280024,10/28/2017,4:13 AM,Loud talking,Will Cooperate
4245,Vehicle Burglary,Pangea Parking Structure,10/28/2017,2017-1665,10/27/2017 - 10/28/2017,10:00 PM - 10:00 AM,Unknown suspect(s) used an unknown object to smash the driver's window of the victim's vehicle to take items with an estimated loss of $1470 and damage estimated to $400,Report Taken
4246,Collision Counter Report,Southbound Interstate 5 Freeway,10/28/2017,2017-1666,10/27/2017,1:21 PM,UC Vehicle v. vehicle,Report Taken
4247,Information Only,Lot 21,10/28/2017,2017-1667,10/28/2017,11:33 AM,Unoccupied vehicle with firearms inside,Report Taken
4248,Illegal Parking,Lot 418,10/28/2017,1710280032,10/28/2017,1:18 PM,,Checks OK
4249,Suspicious Package,UCTR 401,10/28/2017,1710280033,10/28/2017,1:28 PM,,Checks OK
4250,Public Over Intoxication to Hospital,Caroline's,10/28/2017,2017-1668,10/28/2017,1:34 PM,Original call for medical aid,Transported to Hospital
4251,Disturbance - Domestic Violence,Lebon Drive,10/28/2017,1710280035,10/28/2017,1:43 PM,Verbal argument,Unfounded
4252,Bicycle Theft,Price Center,10/28/2017,2017-1669,10/28/2017,11:00 AM - 4:45 PM,Loss $375,Report Taken
4253,Property Damage,Sixth College Apartments,10/28/2017,2017-1670,10/28/2017,5:27 PM,Unknown person(s) damaged a glass window pane,Report Taken
4254,Citizen Contact,Lot 502,10/28/2017,1710280052,10/28/2017,9:42 PM,Student urinating in public,Student Conduct Referral
4255,Alcohol Contact,The Village West Building 8,10/28/2017,1710280053,10/28/2017,10:00 PM,,Checks OK
4256,Alcohol Contact,The Village West Building 2,10/28/2017,1710280054,10/28/2017,10:05 PM,,Student Conduct Referral
4257,Information,Genesee Avenue/I-5 Freeway,10/28/2017,1710280055,10/28/2017,10:20 PM,Single vehicle accident,Referred to Other Agency
4258,Alcohol Contact,Matthews Apartments,10/28/2017,1710280058,10/28/2017,10:32 PM,,Student Conduct Referral
4259,Citizen Contact,Revelle Plaza,10/28/2017,1710280059,10/28/2017,10:32 PM,Playing on courts after hours,Student Conduct Referral
4260,Possession of Marijuana,Brennan Hall,10/28/2017,1710280063,10/28/2017,10:59 PM,,Student Conduct Referral
4261,Alcohol Contact,Asian Hall,10/28/2017,1710280064,10/28/2017,11:03 PM,,Student Conduct Referral
4262,Impounded Property,Marshall Apartments West,10/28/2017,2017-1672,10/28/2017,11:15 PM,False identification card,Report Taken
4263,Public Over Intoxication in Residence to Hospital,Revelle Beagle Hall,10/28/2017,2017-1671,10/28/2017 - 10/29/2017,11:42 PM - 12:00 AM,Original call for medical aid,Transported to Hospital
4264,Fire Alarm,Endurance Hall,10/28/2017,1710280069,10/28/2017,11:48 PM,,False Alarm
4265,Lost Property Pickup,Village Place and Market,10/2/2017,1710020004,10/2/2017,1:08 AM,Lost Wallet,Service Provided
4266,Suspicious Person,Lot 302,10/2/2017,1710020007,10/2/2017,3:43 AM,"Subject sitting in vehicle, slumped over",Checks OK
4267,Security Alarm,Preuss School,10/2/2017,1710020010,10/2/2017,5:36 AM,,False Alarm
4268,Animal Call,Price Center,10/2/2017,1710020011,10/2/2017,5:40 AM,Coyote see in front of bookstore,Unable to Locate
4269,Security Alarm,Preuss School,10/2/2017,1710020012,10/2/2017,7:00 AM,,False Alarm
4270,Ticket Sign Off,UCSD Police Department,10/2/2017,1710020016,10/2/2017,8:19 AM,Sign off on tinted windows,Service Provided
4271,Vandalism to Vehicle,Lot 104,10/2/2017,2017-1488,9/29/2017,8:00 AM - 4:30 PM,Suspect(s) used unknown tool to scratch victim's passenger side car doors,Report Taken
4272,Hit and Run No Injuries,Shiley Eye Center,10/2/2017,1710020018,10/2/2017,9:17 AM,"Reporting person's vehicle hit by unknown object, no report desired",Information Only
4273,Bicyclist Stop,Canyonview Pool,10/2/2017,1710020023,10/2/2017,9:58 AM,Stop required,Verbal Warning Issued
4274,Bicyclist Stop,Lot 207,10/2/2017,1710020028,10/2/2017,10:49 AM,Stop required,Verbal Warning Issued
4275,Bicyclist Stop,Gilman Drive/Myers Drive,10/2/2017,1710020029,10/2/2017,10:50 AM,Failure to stop at red light,Verbal Warning Issued
4276,Security Alarm,Northview Information Booth,10/2/2017,1710020034,10/2/2017,11:29 AM,,False Alarm
4277,Bicyclist Stop,Matthews Lane/Voigt Drive,10/2/2017,1710020037,10/2/2017,11:43 AM,Failure to stop,Verbal Warning Issued
4278,Battery on Person,UCTR 302,10/2/2017,2017-1489,10/2/2017,12:16 PM - 12:44 PM,Original call for disturbance fighting where two males were yelling and screaming,Report Taken
4279,Suspicious Person,Library Walk,10/2/2017,1710020043,10/2/2017,12:57 PM,Reporting party concerned male will start a physical fight,Service Provided
4280,Gas/Water/Sewer Leak,Thornton Hospital,10/2/2017,1710020045,10/2/2017,1:27 PM,Possible gas leak from construction,Information Only
4281,Lost Passport,UCSD Police Department,10/2/2017,1710020048,10/2/2017,2:28 PM,,Information Only
4282,Hit and Run No Injuries,Hopkins Parking Structure,10/2/2017,1710020049,10/2/2017,3:03 PM,Subject requesting documentation of hit and run incident,Service Provided
4283,Skateboard Stop,Lyman Lane,10/2/2017,1710020052,10/2/2017,3:56 PM,Skateboarding in street,Verbal Warning Issued
4284,Bicyclist Stop,Lyman Lane,10/2/2017,1710020053,10/2/2017,3:56 PM,Failure to stop,Verbal Warning Issued
4285,Bicyclist Stop,Lyman Lane,10/2/2017,1710020056,10/2/2017,4:25 PM,Failure to stop,Verbal Warning Issued
4286,Smoking Contact,Lyman Lane,10/2/2017,1710020058,10/2/2017,4:34 PM,,Verbal Warning Issued
4287,Citizen Contact,UCSD Police Department,10/2/2017,1710020066,10/2/2017,5:07 PM,EH&S wanting to speak to officer regarding AED,Service Provided
4288,Information,Rebecca and John Moores Cancer Center,10/2/2017,1710020069,10/2/2017,5:42 PM,Female lost consciousness earlier,Information Only
4289,Skateboard Stop,Rimac Field,10/2/2017,1710020071,10/2/2017,6:33 PM,Skateboarding in street,Verbal Warning Issued
4290,Welfare Check,Lot 703,10/2/2017,1710020073,10/2/2017,7:17 PM,Subject walking in middle of street,Referred to Other Agency
4291,Suspicious Person,Biomedical Library,10/2/2017,1710020074,10/2/2017,7:50 PM,"Reporting person believes person to be suspicious, no further details",Checks OK
4292,Noise Disturbance,North Mesa Apartments,10/2/2017,1710020088,10/2/2017,10:45 PM,Loud music,Will Cooperate
4293,Medical Aid,Mesa Nueva Building A,10/2/2017,1710020090,10/2/2017,10:50 PM,Male with possible food poisoning,Service Provided
4294,Noise Disturbance,Mesa Nueva Building A,10/2/2017,1710020091,10/2/2017,11:00 PM,Loud talking,Will Cooperate
4295,Petty Theft,Mesa Nueva Building A,10/2/2017,2017-1492,9/26/2017 - 9/27/2017,7:15 PM - 7:15 PM,Stolen parking permit,Online Report
4296,Petty Theft,Mesa Nueva Parking Structure,10/2/2017,2017-1494,9/28/2017 - 10/2/2017,9:30 PM - 6:00 PM,"Stolen parking permit, loss $50",Online Report
4297,Security Alarm,Keck Som,10/23/2017,1710230001,10/23/2017,12:01 AM,,False Alarm
4298,Noise Disturbance,Mesa Nueva Building A,10/23/2017,1710230002,10/23/2017,12:30 AM,Loud television,Unable to Locate
