uuid,name,number
"8a727b2c-c0bd-3ea3-9651-212855ec3700","Analysis of Trends in Engines - Legislative Drivers and Alternative Fuels",643
"d3efac21-ad3c-373c-83b0-f4377f995f5b","Current Issues in Rehabilitation Research II",643
"cc87fac0-4d34-3e79-a01d-adf01f4d566c","Foundations of Environmental and Natural Resource Economics",643
"d14f7f20-56aa-3ff4-ab9b-ee008e473e60","Theory and Practice of German Drama",644
"57212c9f-5eca-352e-b67c-6070259c3ea3","Interdisciplinary Perspectives on Global Health and Disease",644
"5d58996c-80a5-34f2-9f89-78311fc0a477","Race and Ethnic Relations",646
"c0e92eb8-b01d-3b5d-a1ba-ba8347956410","Cancer Genetics Risk Assessment and Counseling",646
"2745ad27-cbda-3716-9aab-8d51862f4c44","Emergency Medicine",648
"1cd0ebb2-365b-3872-a838-6af33c866a6b","Special Topics in Structural Engineering",649
"7c1efdb2-0b6b-3a2d-81b3-899901bb287b","Women and Leadership in Medicine, Science and Engineering",650
"f383bbf9-25c6-32f8-b553-f4a079639f57","Methods of Social Work Research",650
"5c5f4c08-c396-3105-9412-58392c9ae266","Molecular and Cellular Organogenesis",650
"9b642e0f-f9c6-367e-893f-a34f105bf7e9","Comprehensive Immunization Delivery",650
"afdd0f04-0fe2-3939-8321-2d6027d9e387","Conservation Biology",651
"feb30707-0bac-38fb-b359-ab5c85bb8dd3","History of Chinese Literature",651
"a0d63637-b4d8-3d74-b530-d8f234e4150e","Diagnostic Methods II",651
"8415482a-8129-3bcc-8cb8-62d8e99153e8","Synoptic-Dynamic Laboratory",651
"d0e5d321-9340-34c9-a8f0-6b5d0a0b0c1e","Cataloging and Classification",651
"863eca69-d87c-3239-b349-d2540843bbe6","Introduction to Middle High German",651
"85433c65-13f3-34c7-8bbd-51558093265b","Green - Sustainable Development",651
"1b21aa1f-8a66-3f58-bd48-de51fde8f133","Decision Methods for Natural Resource Managers",652
"da4254de-5ab1-3f41-a0b2-4022e88f4cf5","Topics in Biostatistics for Epidemiology",652
"7bf1f3f7-c0ac-313b-88a2-d153e3559ab8","XML and Linked Data",652
"9e7f1630-2f00-304f-9c58-2231e079b0be","Pharmacist Communication: Educational and Behavioral Interventions",652
"bc9ee2a5-0e47-3662-ade5-d568e53950c1","Loss Models II",653
"3ffacebd-a79e-366b-8143-50cab05044fa","Clinical Nutrition Research",653
"9ce16d2f-f6d7-3229-9b45-3ed1290867ae","Chemistry of Nanoscale Materials",653
"56e755f4-2600-31ac-aa58-c72c01d54504","Advanced Readings in Hindi Language",653
"9d369b72-e5d1-3b9f-91f8-780111878eec","Production Planning and Control",654
"f4b7678e-5484-3a16-ad1d-f59f8c570eba","Integrated Pharmacotherapy Skills IV",654
"840bee51-b3da-3aeb-b1f6-c92c241ad97f","Psychopharmacology for Advanced Practice Nurses",655
"f65a8746-3ce5-3a45-b7f7-2e12947ea635","Animal Population Dynamics",655
"f166fcb2-cde3-3202-bc01-0de3d62787ac","Design Portfolio and Professional Practice",656
"a5bd81ee-5529-308f-9680-3ef430bf3e7a","Family Practice in Foster and Kinship Care",656
"19bb9d1c-9d1c-3f2e-91f2-4acb70977410","Pharmacotherapy IV",656
"16f7efe7-c90e-3303-9c0f-c78f913d3f3c","Seminars in Pediatric Pharmacotherapy",657
"fb3d3921-8fcc-3f1f-9b64-422ffb2072b5","Medication Management in Ambulatory/Primary Care",658
"b36c75a4-9d8b-3114-88dd-5668c42b939c","Advanced Motion Picture Production Workshop",659
"7c39c560-085d-3636-8a74-f4591cab7d57","International Aspects of Social Work",659
"e14ee768-3982-39c7-b10b-9f6f66b09481","Dante's Divina Commedia",659
"eca07f42-3545-39af-91b8-a595c78feb1b","Politics and Society: Contemporary Eastern Europe",659
"cf21ac7f-31bd-36c8-8fbf-1005e8f78a99","Clinical Skills Laboratory",660
"ba14d89b-cdc2-35f2-bf57-dda18979b900","Internship in Gender and Women's Studies",660
"10f531ff-fcc1-356f-a31a-edda46fe4775","African Politics",660
"0df5cb28-f3e2-3d14-a28c-a71757570038","Information Ethics and Policy",661
"d7be351d-400b-34af-a7d2-266d3a116cba","Industrial Ecology: Sustainability Tools in Context",661
"acccff35-910d-35f3-8895-6664d90670f8","Design and Human Disability and Aging",662
"6698acd3-4146-3a10-9f81-4597fca4eef7","History of Chinese Thought, Part 2",662
"1c674fef-cef7-31f6-b5a1-348dd77762af","Rad Lab - Diagnostic Radiological Physics",662
"324f7234-5a63-3292-8a67-74ac473e6176","Population and Society",663
"cb73d7cf-ef0f-3ddb-9934-abafaa4d9050","Rad Lab - Nuclear Medicine Physics",663
"d838f493-edce-3ae5-8ab9-f99294d5095e","Engineering Sustainability and Society Seminar and Conference",663
"7cdba4e0-5d8f-372d-b406-4effd9c3bdb7","Physical Chemistry of Macromolecules",664
"013502d1-7d7c-3b22-82b0-61349e9d04b4","Topics in Contemporary Social Welfare",665
"e1ab8510-e4e9-35bc-a0d9-1f5b922add33","Clinical Medicine II",665
"819eb268-c9a9-3292-b946-547aae3c2e53","Rad Lab - Medical Ultrasound Physics",666
"b9104fe2-eee9-31da-906a-e111ca5950a7","Digital Curation",668
"a4854ba8-a07c-3a7c-8fab-58e80ceb8aa4","Special Topics in Construction Engineering and Management",669
"198b5715-85c0-3721-8ca6-3b1e90ff7b02","Seminar in Clinical Cytogenetics",670
"72b739a6-c867-3353-b9dd-d356ff8f9352","Herbals, Homeopathy, and Dietary Supplements",672
"bfa7a249-5600-38e4-a180-0aea7efe7650","Scientific Inquiry in Occupational Therapy II: Research Design and Methods",672
"cf6d3718-7507-33e6-8d3c-3a7f21b6080e","Seminar in Laboratory Operations and Quality Control",672
"7b324c90-2fbf-3a21-8442-2134dbe48a4c","Seminar in Clinical Cytology",673
"01bb5b93-ddbe-3233-81ec-6c78fc5b9e2b","Selected Topics in Afro-American Society",673
"ba920ff6-e4a9-3ce2-8724-d70b2fb3008b","Seminars in Global Health Pharmacy",673
"c0bb8a0d-e8ff-3d52-aa49-812765afe3ba","Advanced Methods in Teaching English as a Second Language",674
"09f76e9e-d57a-3b10-8d30-4eaaf56120a9","Scientific Inquiry in OT IV: Scientific Writing for Publication",674
"0f72be2f-2d77-3c9c-b24c-84578d894117","Seminars in Interprofessional Mental Health Care",674
"2509d11a-3f00-3761-a17d-de80b92ef9a8","Family Financial Counseling",675
"5f245efb-459b-3b32-9297-9c4dd2940a0e","Introduction to Comparative and International Education",675
"7a6ab9be-0203-38cb-8bb6-47ccbe14e682","Research Colloquium for Majors",675
"a203bedf-fb00-372a-90f0-dfd229833e25","Topics in Government and Mass Media",675
"a40a6a1c-f683-37a7-8206-a2931a5f5540","Advanced or Special Topics in Biomolecular Chemistry",675
"9c5ff70f-2424-3369-8585-065763e3459f","Special Topics in Geography",676
"ac0d6bf7-a414-3baa-b8b1-fb44eb67333d","Special Species Health",676
"77317529-52ea-3455-9923-f2c0c1ab78a3","Cultural Resource Preservation and Landscape History",677
"6a2447bd-dbd6-34e7-b9aa-bdab5ec6c24e","Independent Research for Majors",677
"a6fec4f8-8250-36c5-972a-043af7e06307","Critical and Theoretical Perspectives in Black Women's Writings",677
"534c041b-432f-3b9f-87d1-e009b16cb24f","Musculoskeletal Dysfunction : Examination, Diagnosis, & Management II",677
"2fcc5a3c-e54c-38e7-961f-fe0f32c7aaa3","Veterinary Dentistry Elective",677
"35f8843f-5e6c-3991-9577-4b3c479836ed","Advanced Diabetes Management",679
"a82f8ec4-2297-35e7-b593-9a2c1689ec72","Pharmacology and Toxicology Seminar",679
"d7938cd9-0758-3258-bd81-bddd99ef71fc","Senior Honors Thesis",681
"054ce5af-c0bf-3596-a655-9f5435dce32d","Senior Honors Thesis",682
"cdccc8dd-04ee-3f13-b619-16577e90249c","Senior Honors Thesis",682
"daecacf0-8ab4-377f-8e81-9bd2377c201c","Senior Honors Thesis in the Major",682
"d58de532-77b8-3314-b09c-7bee5051512e","Senior Honors Thesis",682
"b6e28fc9-0bc6-3ba9-9441-bd23e7997ca5","Senior Honors Thesis",682
"3bfb2383-8318-3905-951a-40f1b365cfdd","Senior Honors Thesis",682
"a991d410-97e4-30d1-afe1-2066caa3b548","Senior Honors Thesis",682
"a3233ee7-0f8d-3230-aa36-597533e99b37","Senior Honors Thesis",682
"229c603c-80b4-3cbf-9621-8e660e9e4fd5","Senior Honors Thesis",682
"bbe682af-5595-35dc-b2da-679de01c4ab0","Senior Honors Thesis",682
"6a8e2b68-e5d3-34b6-805b-8358b7f0b894","Senior Honors Thesis",682
"7ae3c439-a443-3d9e-8541-a29ec6d1fc21","Senior Honors Thesis",682
"2a96130c-61d5-3f36-869c-09f465d504c5","Senior Honors Thesis",682
"719c88db-1c76-32fc-b011-0f448e732a4c","Senior Honors Thesis",682
"2855863e-1289-3833-8b00-9132b441c99d","Senior Honors Thesis",682
"11f7dac0-fc15-3974-a637-66f0b46d3e6f","Senior Honors Thesis",682
"08d6b067-e6bf-3a4f-b238-b395d51c666b","Senior Honors Thesis",682
"2c0aaf14-4c55-3f22-836d-bca2c68a6310","Senior Honors Thesis",682
"849d37ca-f56c-3220-9d96-d4661e6a1876","Senior Honors Thesis",682
"b3f99fce-6a03-3902-a88f-643ab485fea9","Senior Honors Thesis",682
"f24cc8e9-b611-314c-b393-fdf008eceef7","Senior Honors Thesis-Second Semester",682
"201b0166-f72b-3b1a-b0e3-cac4634359c1","Senior Honors Thesis",682
"b85e805c-ae99-3d0f-a486-bac3c7cd49f1","Senior Honors Thesis II",682
"9e63a32a-d6da-3299-9cda-75b036d22a33","Senior Honors Thesis",682
"f103a2e5-2e00-33fc-99ca-79f9a0a73546","Senior Honors Thesis",682
"3ebdc326-ce9c-3d8e-8eb5-276e38e25c86","Senior Honors Thesis",682
"2cb5c4d5-90ea-398c-8015-6263f3803ddb","Senior Honors Thesis",682
"8c11f79d-8df5-3788-9bab-a99f9420c894","Senior Honors Seminar in Molecular Biology",686
"b428ba5a-470a-35e0-8817-017089ba18f3","Proseminar",690
"39831dd4-b618-318a-a9fd-5dd52299a634","Senior Thesis",691
"ddd07b50-211c-3961-841e-60920916f96f","Senior Thesis",692
"8f36d326-985d-3ced-a6a1-badac0b53e20","Senior Thesis",692
"2e42afb0-1bba-36c8-8775-f8e7cbf8f275","Senior Thesis",692
"9fa957b4-72e4-3198-9ec0-73940a415534","Senior Thesis",692
"2b403600-d3f9-376e-a6b0-27469847eca5","Senior Thesis",692
"06ea6c79-5784-3f4e-bc9f-f326aa7377f8","Senior Thesis",692
"0499efb0-4bc2-3896-a5a8-52306e273898","Senior Thesis",692
"4e42c1a9-6de8-3592-a73c-39ea524b9828","Senior Thesis",692
"636b4f2b-273b-3e45-8a4d-ea0629333fd3","Senior Thesis",692
"65d2e5dc-9e26-342e-991f-b8ae069cdf19","Senior Thesis",692
"ae4660fb-3e4a-3069-997c-ca223e39e536","Undergraduate Thesis",692
"ea76250d-82bb-347e-be79-20a6d7c0675e","Senior Thesis",692
"6635a895-cc38-34e1-aa99-89ace5ad0d31","Senior Thesis",692
"2b9a7507-4178-3053-98bf-b43a8af437ec","Senior Thesis",692
"f6a587cb-f147-30b8-9242-0e1243291b46","Senior Thesis",692
"fe84df7a-0b4d-318d-9a02-92dd5719e78d","Senior Thesis",692
"fe096137-47fc-32e9-9934-7e12d3e6b4e0","Senior Thesis",692
"314f7ec4-5d4d-3c09-8657-44ab5b211fb2","Practicum in Analysis and Research",693
"aaa8346b-37e6-3417-a47d-6bb72b562714","Applications of Geographic Information Systems in Natural Resources",695
"34a9e8be-1dd5-3772-aec1-d5cb084c2925","Directed Study in Nursing",698
"6c08ca72-86fd-360a-a2cf-952daf9a7d86","Directed Study",698
"0d4680ae-3d92-356f-adfe-21283e255c55","Directed Study",698
"8ef0da95-40b3-3cf2-b62f-7999352a5049","Directed Study",698
"ce2f1630-a261-3262-b80c-c811bd40b131","Directed Study",698
"2277a633-d3bb-3af0-9af5-ccb97e1ba1d0","Directed Study",698
"f5832486-9d64-34a6-989a-c99529552626","Directed Study",698
"d029d70a-27f1-388d-99b4-18a2cb9f2f98","Independent Study",699
"3bbb86ff-f533-3f49-ad50-a756aa5e2ece","Independent Study",699
"5db522e6-fb2b-3506-8b75-8da9fc3b57fd","Special Problems",699
"22c5e120-9a61-3715-adb0-c7776e22cc8f","Directed Reading",699
"d980a6f3-29b6-39b8-be9e-2fc55b8138a9","Independent Reading",699
"b884a042-b8e4-39fd-82e2-47d2b87dc012","Directed Study",699
"acf8691e-b88f-3d06-bc67-9b420f0fc237","Directed Study",699
"caa1d314-aa1e-3c67-8cf1-05a6957b2a00","Directed Study",699
"7531b3f7-b470-3441-a4e5-f7a28b545d1d","Colloquium in Life Sciences Communication",700
"88ac4e0b-fb00-35b2-8f74-8fe45b4ab54f","Managerial Communication",700
"e2c6bdc5-9332-37ab-a20b-5d411b516cef","Part-Time MSW Program Exemption Term",700
"0a5c1d89-fc65-3c2a-bc9d-8358037f1a03","Theory of Elasticity",700
"13551567-43fa-30a6-9fd5-ab9172dade54","Operations Management",700
"f60be3c1-daba-3ba7-bb2f-adb052da6e14","Public Humanities: Theories, Methods, Cases",700
"f1e1ddc0-6cfa-33a7-b1e1-8d4e59f125f6","Clinical Internship I",700
"f0bc7afb-f44a-3004-afde-92b26c6afc77","Managing Legal Risks",701
"070b0091-1b18-3102-ba3a-926bd7267bf7","Introduction a L Ancien Francais",701
"19b1d7db-e5f3-358f-a043-348501cab510","Cell Signaling and Human Disease",701
"9a7f1850-ac85-3513-9171-79b5db72c002","Advanced Topics in African Linguistics",701
"36d06556-77dd-38fa-a1ef-5289c19a7e90","Ethics and the responsible conduct of research and practice of Medical Physics",701
"7785944f-e740-33a6-95cf-eaabc70345e4","American Foreign Policy",701
"5dc023e9-3c8d-3e59-89e5-5313bce8b2cb","The Multifunctionality of Agriculture",702
"956d4d55-6ee6-3ada-a37d-0759a66a8d44","Macroeconomics I",702
"76e911d7-1240-372f-83b6-aebf80558e0b","Aramaic II",702
"ab27b8bd-16b4-35ed-8831-2a5ebf0d0f9e","Basic Astrophysics II",702
"de5547d2-79bd-3c4b-87cc-166dbd6768c4","Health Care and Public Policy in the US",703
"aeb4cfcc-dfdc-321e-a0ef-bbcc45a742f1","Research Methods in Composition Studies",703
"17bb8923-99f1-39bc-85c7-482ef13f82fa","Integrated Hematology System",703
"6fd3168e-722a-3706-af85-39160249270b","Evaluating and Supporting Quality Classroom Teaching",703
"f94168fd-d1ee-3c93-80ab-8714a88964f3","The Art and Archaeology of Ancient Rome",704
"0c4c3f6e-b212-3df1-bd0d-c04e3d76d8e1","Intellectual Sources of Contemporary Composition Theory I-Classical",704
"104dd70e-2390-3b88-b219-b53e3d7f07df","Acquired Language and Cognitive-Communication Disorders in Adults",704
"a0e4e825-d7b8-3c5c-bc2b-3118db7cd6ba","Principles of Programming Languages",704
"90b00df0-4b4f-3617-963d-b4b5f64b5b7c","Methods of Applied Mathematics-2",704
"d92bc867-978a-3c28-a36a-4a87c1bd8a15","Clinical Internship V",704
"389295c6-4699-3230-91c6-c34b0219f356","Motor Speech Disorders/Augmentative and Alternative Communication",705
"3415019f-baff-3650-af5e-912c54476d03","Econometrics II",705
"c4cb27be-3f93-39c4-9ccc-0f4032e17d5e","Advanced Reactor Theory",705
"473ac95e-16c8-306e-9e12-2943dc9a8db9","Clinical Internship VI",705
"7082120e-8b69-3c48-93fb-9476fc429a7a","Management and Assessment of Voice Disorders",706
"48aa3409-6097-33d8-a4a0-17a0a94e68b6","The Real Estate Process",706
"5b292081-98a0-3274-8a93-84ffec432ebb","Integrated Gastrointestinal & Hepatic Systems",707
"821e9dc8-1240-3be3-a3ab-0ce4e04cd966","Production Medicine IV",707
"a5fbc121-c1fd-3878-9aae-88b3fe58a9ce","Genetics of Development",707
"f5bd9c41-3a5e-388f-a105-bcbd73beeeb8","Societal Risk Management of Technological Hazards",708
"058fc5ef-e051-389f-ae55-73ada7ad463f","Microeconomics II",708
"4f4b63c0-1a19-3baa-9ae8-94f8fe8919d6","Foundation in Russian Modernism (~1890s-1930s)",708
"95cfdfc5-62a8-3fb8-9672-51dc68a91c53","Language Development and Disorders in School Age Populations: School Methods and Procedures",709
"5d5be6eb-15a3-3a73-be85-36456a7a7767","Advanced English Phonology",709
"7925c104-1516-3cda-a9ed-9506b71326d9","Risk Management",710
"3d005fff-2309-34ee-8040-9862972055a4","Economic Statistics and Econometrics II",710
"d2e8dd66-d876-3db6-a412-4998917d9dd8","Computational Complexity",710
"d8053ae9-7965-3ad3-b3bd-a75b0204d926","Design and Analysis of Psychological Experiments",710
"7a033000-694d-394c-9508-6c1fcbcb9106","Mathematical Statistics",710
"aedffa06-fdc8-3b21-a9cf-4b41cc14f3a7","Seminar in Research in Educational Psychology II",710
"b4305dc9-aa1d-38ed-91de-cf07ec0f766a","Geriatric Pharmacy Practice",710
"7580bd0b-309d-3d1c-be50-1992cd1111bd","Culture, Curriculum, and Learning",711
"dc292c88-34ed-306f-8730-5d05db4a4243","Integrated Medical Anatomy",711
"638ff049-d912-3ccf-b579-322ab7f26a62","Dynamics and Control of AC Drives",711
"6e769306-e883-3ad9-99c4-2779f5d6ee62","Integrated Endocrinology and Reproductive Health",711
"f4fb36e9-85c7-3ce9-acaa-281f18e5d8e8","Journal Club",711
"b056128b-ad09-3db2-baca-c5deca7e024e","Oncology Biomarkers",711
"3608019d-9cb7-3eae-98b2-508d04d97b2a","Heallth Care in Diverse Communities",712
"219427f7-5c38-32bd-8b17-6489f4e742d2","The Public Library",712
"ae089817-23c4-395e-89fe-b61d89c72549","Introduction to Medical Speech Pathology",713
"419d0356-8680-3b7e-882d-c0d2ecdaba97","Economic Theory: Microeconomics Sequence",713
"a0924c26-9d98-3555-ac60-8d6703979646","Electromagnetic Design of AC Machines",713
"ba5bb94b-c213-3aac-a5b0-95833c655a9e","Research and Evaluation Paradigms in Curriculum and Instruction",714
"9b511d88-1a52-361d-a9be-9d9ce7d185c4","Economic Theory; Macroeconomics Sequence",714
"72485184-f4cc-3229-9f4e-299291fad75c","Utility Application of Power Electronics",714
"dd95e408-17c3-3b25-9c48-100f463b4f52","Practicum in Genetics Counseling",714
"48abe767-9aeb-3ad8-a36f-d6b1483d8f28","Advanced Second Language Acquisition",715
"f8b140aa-a456-3ab9-86bc-79cf2770fa33","Stellar Interiors and Evolution",715
"264a3613-f476-3f6d-9d2b-dea1e1aec081","Methods of Computational Mathematics II",715
"d2df3b1c-b062-3fbf-b55d-045029850b9e","Strategic Management of Innovation",715
"153302c5-d391-3adc-8fbe-c5a649454474","Marketing Communications",715
"37792b3b-dd76-3ddf-b858-31998dfc4e14","Torts I",715
"a249b235-0b87-3cc7-99bb-4573a553cc91","Therapeutic Interventions, Practices and Policy in Infant, Early Childhood and Family Mental Health",715
"047f9ff8-fcb1-3f78-98e9-d1e056188e42","Econometric Methods",716
"8d199922-d523-3fc9-8b9a-2c781594e4af","Advanced Hospital Pharmacy Administration",716
"e09cea4e-bb2d-396f-9a37-5425d95c40b2","Seminar in Reflective Practices and Mindfulness in Infant, Early Childhood and Fam Mental Health II",716
"d643e204-7487-38a4-817e-3ba3e3e77fc0","Consultation in Infant, Early Childhood and Family Mental Health: Advanced Clinical Practice II",717
"1a7ea9bc-f513-32d5-859c-eeca4e9d5741","Water Resources Management Practicum Planning Seminar II",718
"be81e221-1915-3558-a50e-ce7a50a0da3e","Professional Seminar and Capstone II",718
"a38992eb-ac01-31e2-9541-51816b32666e","Independent Field Study in Clinical Nursing",719
"15b30907-ede8-33da-98d1-c361999c6881","Summer Writing Workshop",719
"6dea5449-8e8d-3224-afe8-a59e25ca5ab7","Integer Programming",720
"35880dc1-7dbe-39ff-9798-2c712fcb6c08","Investment Theory and Practice",720
"5016e045-11d7-3b33-bf6c-ad1d4b1ba40d","Principles of Human Physiology",720
"bbb55309-34f9-3d96-b044-f36c92eee8bc","Adolescent Development",721
"57e55411-61ba-3b4f-9880-956cf693602e","Contracts II",721
"c5a7a6d5-779d-3462-85b1-f80f80ee690c","Taxation of Pass-Through Entities",722
"61acb210-a96d-34e2-a2b4-83741ed35480","Complex Analysis",722
"09245464-6a33-3518-9869-6fdd6ea3fe22","Classical Hebrew Linguistics:  Historical and Descriptive",723
"d899d8a4-338e-3e91-8bb0-ab2f4cd6c4e8","Waves and Instabilities in Plasmas",724
"de0fa902-64c8-3557-a3ea-b5a37f7adfc0","Analysis and Design of Computer-Based Systems",724
"cec8d0cd-a1ee-322c-83ea-4567c548b4be","Strategic Global Sourcing",724
"e3159b17-8fa7-3936-85e8-0e915f850fff","Integrated Dermatology",724
"10e6bf72-a73f-32b4-8696-39952c548e38","Property",724
"a4810d71-f3fb-3068-b43c-ab2bfd1e781d","Career Counseling and Job Placement for People with Disabilities",725
"26c24c2c-b028-3141-8bc6-991806f90c8f","Taxation of Cross-Jurisdictional Transactions",725
"9906e563-985e-3dea-8bc4-b1f9592f9e83","Ecosystem Concepts",725
"c62bb5b4-0ef0-39d7-90b5-f2ec8a5d05d1","Practicum in Teaching Undergraduate Culture",725
"b8ffe0ef-91d3-3d9c-9f42-69351249ee12","A Second Course in Real Analysis",725
"56647503-f9a3-34d1-b960-4051cc939f1c","Introduction to Criminal Procedure",725
"a14e8fea-eb08-3381-be1e-5c942d5bb956","Qualitative Methods of Studying Children and Contexts",726
"bfc35f57-9675-3a7c-8021-96c7d90cca78","Plasma Magnetohydrodynamics",726
"5619a79b-c891-30bd-9b38-6296f08bf259","Valuation and Corporate Investment Decisions",726
"09dba54c-b65e-3bf5-bce4-dba8a38b9a4f","Foundations for APN Clinical Practice II",727
"45b2b365-5e8f-3ce9-8f4c-fc59561c5b80","Raising Capital & Financing the Firm",727
"15de8b1f-a766-37a2-9138-b136d3bcf50a","Advanced Hydrogeology",727
"5d2d5ab3-e140-3726-aaee-a5ee3802e0b4","Enterprise Systems and Supply Chain Management",727
"ab5e47fd-6d55-347b-94ce-d9351ca9d4b2","Integrated Musculoskeletal System",728
"a1d0a610-fb19-35c7-9c70-0db46a579130","Behavioral Analysis of Management Decision Making",729
"47a4325b-86a1-3a83-96b2-a27065172a7e","Advanced Practice Clinical Application and Role Development II",729
